dDocent_Contig_2971	gi|374976106|gb|CM001459.1|	Oreochromis niloticus linkage group LG16-21, whole genome shotgun sequence	2e-47	32467760	32468048
dDocent_Contig_2978	gi|374976105|gb|CM001460.1|	Oreochromis niloticus linkage group LG17, whole genome shotgun sequence	9e-65	3530559	3530874
dDocent_Contig_2982	gi|374976113|gb|CM001452.1|	Oreochromis niloticus linkage group LG9, whole genome shotgun sequence	8e-34	5894508	5894705
dDocent_Contig_2987	gi|374976110|gb|CM001455.1|	Oreochromis niloticus linkage group LG12, whole genome shotgun sequence	8e-66	2292559	2292798
dDocent_Contig_3011	gi|374976108|gb|CM001457.1|	Oreochromis niloticus linkage group LG14, whole genome shotgun sequence	8e-79	24790174	24790500
dDocent_Contig_3096	gi|374976121|gb|CM001444.1|	Oreochromis niloticus linkage group LG1, whole genome shotgun sequence	1e-12	10894197	10894251
dDocent_Contig_3156	gi|374976103|gb|CM001462.1|	Oreochromis niloticus linkage group LG19, whole genome shotgun sequence	7e-35	15481213	15481412
dDocent_Contig_3187	gi|374976104|gb|CM001461.1|	Oreochromis niloticus linkage group LG18, whole genome shotgun sequence	6e-49	22626729	22627012
dDocent_Contig_3207	gi|374976115|gb|CM001450.1|	Oreochromis niloticus linkage group LG7, whole genome shotgun sequence	4e-50	42251841	42252125
dDocent_Contig_3380	gi|374976111|gb|CM001454.1|	Oreochromis niloticus linkage group LG11, whole genome shotgun sequence	7e-60	15281619	15281927
dDocent_Contig_3380	gi|374976101|gb|CM001464.1|	Oreochromis niloticus linkage group LG22, whole genome shotgun sequence	1e-18	6017621	6017723
dDocent_Contig_3380	gi|374976101|gb|CM001464.1|	Oreochromis niloticus linkage group LG22, whole genome shotgun sequence	1e-18	6017342	6017418
dDocent_Contig_3387	gi|374976110|gb|CM001455.1|	Oreochromis niloticus linkage group LG12, whole genome shotgun sequence	2e-46	15424670	15424950
dDocent_Contig_3398	gi|374976117|gb|CM001448.1|	Oreochromis niloticus linkage group LG5, whole genome shotgun sequence	2e-41	28319750	28319922
dDocent_Contig_3398	gi|374976102|gb|CM001463.1|	Oreochromis niloticus linkage group LG20, whole genome shotgun sequence	6e-23	13464763	13464871
dDocent_Contig_3398	gi|374976121|gb|CM001444.1|	Oreochromis niloticus linkage group LG1, whole genome shotgun sequence	2e-15	20698979	20699090
dDocent_Contig_3398	gi|374976104|gb|CM001461.1|	Oreochromis niloticus linkage group LG18, whole genome shotgun sequence	3e-14	2179434	2179543
dDocent_Contig_3398	gi|374976113|gb|CM001452.1|	Oreochromis niloticus linkage group LG9, whole genome shotgun sequence	4e-13	1608844	1608956
dDocent_Contig_3405	gi|374976100|gb|CM001465.1|	Oreochromis niloticus linkage group LG23, whole genome shotgun sequence	4e-19	1739953	1740054
dDocent_Contig_3405	gi|374976100|gb|CM001465.1|	Oreochromis niloticus linkage group LG23, whole genome shotgun sequence	4e-19	1739784	1739846
dDocent_Contig_3410	gi|374976117|gb|CM001448.1|	Oreochromis niloticus linkage group LG5, whole genome shotgun sequence	1e-19	26807239	26807472
dDocent_Contig_3410	gi|374976100|gb|CM001465.1|	Oreochromis niloticus linkage group LG23, whole genome shotgun sequence	4e-19	1307476	1307761
dDocent_Contig_3410	gi|374976100|gb|CM001465.1|	Oreochromis niloticus linkage group LG23, whole genome shotgun sequence	4e-19	5108245	5108437
dDocent_Contig_3410	gi|374976108|gb|CM001457.1|	Oreochromis niloticus linkage group LG14, whole genome shotgun sequence	8e-15	4962723	4962822
dDocent_Contig_3410	gi|374976118|gb|CM001447.1|	Oreochromis niloticus linkage group LG4, whole genome shotgun sequence	4e-13	17349277	17349365
dDocent_Contig_3449	gi|374976102|gb|CM001463.1|	Oreochromis niloticus linkage group LG20, whole genome shotgun sequence	5e-55	25258634	25258779
dDocent_Contig_3528	gi|374976110|gb|CM001455.1|	Oreochromis niloticus linkage group LG12, whole genome shotgun sequence	9e-85	20087198	20087495
dDocent_Contig_3534	gi|374976101|gb|CM001464.1|	Oreochromis niloticus linkage group LG22, whole genome shotgun sequence	4e-32	20980161	20980372
dDocent_Contig_3538	gi|374976113|gb|CM001452.1|	Oreochromis niloticus linkage group LG9, whole genome shotgun sequence	1e-19	4682583	4682655
dDocent_Contig_3559	gi|374976104|gb|CM001461.1|	Oreochromis niloticus linkage group LG18, whole genome shotgun sequence	8e-53	6966264	6966456
dDocent_Contig_3662	gi|374976113|gb|CM001452.1|	Oreochromis niloticus linkage group LG9, whole genome shotgun sequence	2e-43	16522820	16522973
dDocent_Contig_3663	gi|374976101|gb|CM001464.1|	Oreochromis niloticus linkage group LG22, whole genome shotgun sequence	7e-92	11534577	11534873
dDocent_Contig_3765	gi|374976104|gb|CM001461.1|	Oreochromis niloticus linkage group LG18, whole genome shotgun sequence	2e-15	6275717	6275798
dDocent_Contig_3831	gi|374976120|gb|CM001445.1|	Oreochromis niloticus linkage group LG2, whole genome shotgun sequence	8e-79	12004454	12004745
dDocent_Contig_3889	gi|374976110|gb|CM001455.1|	Oreochromis niloticus linkage group LG12, whole genome shotgun sequence	1e-62	27265953	27266163
dDocent_Contig_3932	gi|374976112|gb|CM001453.1|	Oreochromis niloticus linkage group LG10, whole genome shotgun sequence	2e-16	13112828	13112939
dDocent_Contig_3932	gi|374976114|gb|CM001451.1|	Oreochromis niloticus linkage group LG8-24, whole genome shotgun sequence	3e-14	25286900	25287037
dDocent_Contig_3932	gi|374976102|gb|CM001463.1|	Oreochromis niloticus linkage group LG20, whole genome shotgun sequence	1e-13	20859521	20859646
dDocent_Contig_3933	gi|374976107|gb|CM001458.1|	Oreochromis niloticus linkage group LG15, whole genome shotgun sequence	7e-48	17040879	17041114
dDocent_Contig_3962	gi|374976118|gb|CM001447.1|	Oreochromis niloticus linkage group LG4, whole genome shotgun sequence	9e-59	85655	85844
dDocent_Contig_3962	gi|374976116|gb|CM001449.1|	Oreochromis niloticus linkage group LG6, whole genome shotgun sequence	9e-15	5573162	5573254
dDocent_Contig_3967	gi|374976115|gb|CM001450.1|	Oreochromis niloticus linkage group LG7, whole genome shotgun sequence	4e-50	10683833	10684056
dDocent_Contig_3967	gi|374976110|gb|CM001455.1|	Oreochromis niloticus linkage group LG12, whole genome shotgun sequence	5e-18	14777219	14777318
dDocent_Contig_3967	gi|374976104|gb|CM001461.1|	Oreochromis niloticus linkage group LG18, whole genome shotgun sequence	5e-11	10145202	10145300
dDocent_Contig_3969	gi|374976106|gb|CM001459.1|	Oreochromis niloticus linkage group LG16-21, whole genome shotgun sequence	6e-36	32049147	32049352
dDocent_Contig_3978	gi|374976108|gb|CM001457.1|	Oreochromis niloticus linkage group LG14, whole genome shotgun sequence	7e-54	12322623	12322924
dDocent_Contig_4056	gi|374976103|gb|CM001462.1|	Oreochromis niloticus linkage group LG19, whole genome shotgun sequence	6e-42	11657446	11657585
dDocent_Contig_4056	gi|374976103|gb|CM001462.1|	Oreochromis niloticus linkage group LG19, whole genome shotgun sequence	6e-42	11654128	11654239
dDocent_Contig_4056	gi|374976103|gb|CM001462.1|	Oreochromis niloticus linkage group LG19, whole genome shotgun sequence	6e-42	11652406	11652526
dDocent_Contig_4135	gi|374976117|gb|CM001448.1|	Oreochromis niloticus linkage group LG5, whole genome shotgun sequence	6e-42	18467558	18467701
dDocent_Contig_4135	gi|374976117|gb|CM001448.1|	Oreochromis niloticus linkage group LG5, whole genome shotgun sequence	6e-42	25394147	25394290
dDocent_Contig_4135	gi|374976105|gb|CM001460.1|	Oreochromis niloticus linkage group LG17, whole genome shotgun sequence	4e-12	4569922	4570026
dDocent_Contig_4163	gi|374976120|gb|CM001445.1|	Oreochromis niloticus linkage group LG2, whole genome shotgun sequence	7e-92	6924915	6925231
dDocent_Contig_4245	gi|374976105|gb|CM001460.1|	Oreochromis niloticus linkage group LG17, whole genome shotgun sequence	2e-28	19636933	19637061
dDocent_Contig_4305	gi|374976111|gb|CM001454.1|	Oreochromis niloticus linkage group LG11, whole genome shotgun sequence	1e-37	19379841	19380042
dDocent_Contig_4389	gi|374976100|gb|CM001465.1|	Oreochromis niloticus linkage group LG23, whole genome shotgun sequence	3e-38	12488084	12488343
dDocent_Contig_4468	gi|374976121|gb|CM001444.1|	Oreochromis niloticus linkage group LG1, whole genome shotgun sequence	6e-80	16687642	16687887
dDocent_Contig_4533	gi|374976105|gb|CM001460.1|	Oreochromis niloticus linkage group LG17, whole genome shotgun sequence	5e-100	22598522	22598844
dDocent_Contig_4533	gi|374976105|gb|CM001460.1|	Oreochromis niloticus linkage group LG17, whole genome shotgun sequence	5e-100	23910118	23910359
dDocent_Contig_4603	gi|374976105|gb|CM001460.1|	Oreochromis niloticus linkage group LG17, whole genome shotgun sequence	1e-25	31172455	31172550
dDocent_Contig_4641	gi|374976105|gb|CM001460.1|	Oreochromis niloticus linkage group LG17, whole genome shotgun sequence	1e-19	8082688	8082908
dDocent_Contig_4641	gi|374976115|gb|CM001450.1|	Oreochromis niloticus linkage group LG7, whole genome shotgun sequence	4e-19	17719826	17719992
dDocent_Contig_4651	gi|374976120|gb|CM001445.1|	Oreochromis niloticus linkage group LG2, whole genome shotgun sequence	5e-37	24411224	24411422
dDocent_Contig_4686	gi|374976115|gb|CM001450.1|	Oreochromis niloticus linkage group LG7, whole genome shotgun sequence	6e-30	15994603	15994721
dDocent_Contig_4692	gi|374976106|gb|CM001459.1|	Oreochromis niloticus linkage group LG16-21, whole genome shotgun sequence	2e-41	9059779	9060126
dDocent_Contig_4858	gi|374976108|gb|CM001457.1|	Oreochromis niloticus linkage group LG14, whole genome shotgun sequence	4e-12	9425268	9425368
dDocent_Contig_4863	gi|374976109|gb|CM001456.1|	Oreochromis niloticus linkage group LG13, whole genome shotgun sequence	3e-21	27855925	27856052
dDocent_Contig_4899	gi|374976112|gb|CM001453.1|	Oreochromis niloticus linkage group LG10, whole genome shotgun sequence	7e-42	7162097	7162215
dDocent_Contig_5023	gi|374976103|gb|CM001462.1|	Oreochromis niloticus linkage group LG19, whole genome shotgun sequence	4e-51	11305835	11306056
dDocent_Contig_5061	gi|374976115|gb|CM001450.1|	Oreochromis niloticus linkage group LG7, whole genome shotgun sequence	7e-54	39886322	39886626
dDocent_Contig_5138	gi|374976102|gb|CM001463.1|	Oreochromis niloticus linkage group LG20, whole genome shotgun sequence	3e-40	10670114	10670234
dDocent_Contig_5138	gi|374976117|gb|CM001448.1|	Oreochromis niloticus linkage group LG5, whole genome shotgun sequence	5e-24	29558843	29558960
dDocent_Contig_5138	gi|374976105|gb|CM001460.1|	Oreochromis niloticus linkage group LG17, whole genome shotgun sequence	5e-18	19926961	19927060
dDocent_Contig_5145	gi|374976118|gb|CM001447.1|	Oreochromis niloticus linkage group LG4, whole genome shotgun sequence	3e-52	8051951	8052159
dDocent_Contig_5234	gi|374976101|gb|CM001464.1|	Oreochromis niloticus linkage group LG22, whole genome shotgun sequence	1e-108	10869702	10870028
dDocent_Contig_5320	gi|374976120|gb|CM001445.1|	Oreochromis niloticus linkage group LG2, whole genome shotgun sequence	2e-62	21477953	21478263
dDocent_Contig_5352	gi|374976112|gb|CM001453.1|	Oreochromis niloticus linkage group LG10, whole genome shotgun sequence	2e-34	4543529	4543718
dDocent_Contig_5447	gi|374976106|gb|CM001459.1|	Oreochromis niloticus linkage group LG16-21, whole genome shotgun sequence	2e-73	33818090	33818306
dDocent_Contig_5447	gi|374976106|gb|CM001459.1|	Oreochromis niloticus linkage group LG16-21, whole genome shotgun sequence	2e-73	33814817	33815018
dDocent_Contig_5563	gi|374976117|gb|CM001448.1|	Oreochromis niloticus linkage group LG5, whole genome shotgun sequence	2e-22	5990168	5990237
dDocent_Contig_5622	gi|374976119|gb|CM001446.1|	Oreochromis niloticus linkage group LG3, whole genome shotgun sequence	2e-93	10617225	10617541
dDocent_Contig_5748	gi|374976101|gb|CM001464.1|	Oreochromis niloticus linkage group LG22, whole genome shotgun sequence	6e-36	25367129	25367256
dDocent_Contig_5748	gi|374976101|gb|CM001464.1|	Oreochromis niloticus linkage group LG22, whole genome shotgun sequence	6e-36	25357569	25357695
dDocent_Contig_5786	gi|374976113|gb|CM001452.1|	Oreochromis niloticus linkage group LG9, whole genome shotgun sequence	6e-23	20592953	20593076
dDocent_Contig_5819	gi|374976117|gb|CM001448.1|	Oreochromis niloticus linkage group LG5, whole genome shotgun sequence	7e-67	34279220	34279531
dDocent_Contig_5918	gi|374976118|gb|CM001447.1|	Oreochromis niloticus linkage group LG4, whole genome shotgun sequence	2e-68	24947856	24948094
dDocent_Contig_5942	gi|374976105|gb|CM001460.1|	Oreochromis niloticus linkage group LG17, whole genome shotgun sequence	3e-46	30223388	30223661
dDocent_Contig_5942	gi|374976105|gb|CM001460.1|	Oreochromis niloticus linkage group LG17, whole genome shotgun sequence	3e-46	3411885	3412150
dDocent_Contig_5942	gi|374976105|gb|CM001460.1|	Oreochromis niloticus linkage group LG17, whole genome shotgun sequence	3e-46	4782409	4782682
dDocent_Contig_6004	gi|374976113|gb|CM001452.1|	Oreochromis niloticus linkage group LG9, whole genome shotgun sequence	1e-12	7235130	7235338
dDocent_Contig_6127	gi|374976109|gb|CM001456.1|	Oreochromis niloticus linkage group LG13, whole genome shotgun sequence	4e-45	30319200	30319419
dDocent_Contig_6233	gi|374976108|gb|CM001457.1|	Oreochromis niloticus linkage group LG14, whole genome shotgun sequence	4e-51	14997768	14998096
dDocent_Contig_6473	gi|374976103|gb|CM001462.1|	Oreochromis niloticus linkage group LG19, whole genome shotgun sequence	3e-33	16636527	16636700
dDocent_Contig_6590	gi|374976117|gb|CM001448.1|	Oreochromis niloticus linkage group LG5, whole genome shotgun sequence	2e-28	8687776	8688116
dDocent_Contig_6638	gi|374976106|gb|CM001459.1|	Oreochromis niloticus linkage group LG16-21, whole genome shotgun sequence	2e-112	10742602	10742863
dDocent_Contig_6648	gi|374976120|gb|CM001445.1|	Oreochromis niloticus linkage group LG2, whole genome shotgun sequence	3e-90	24222039	24222335
dDocent_Contig_6811	gi|374976100|gb|CM001465.1|	Oreochromis niloticus linkage group LG23, whole genome shotgun sequence	4e-37	8268439	8268609
dDocent_Contig_6814	gi|374976109|gb|CM001456.1|	Oreochromis niloticus linkage group LG13, whole genome shotgun sequence	1e-30	32390954	32391231
dDocent_Contig_6864	gi|374976103|gb|CM001462.1|	Oreochromis niloticus linkage group LG19, whole genome shotgun sequence	3e-65	232503	232840
dDocent_Contig_6914	gi|374976117|gb|CM001448.1|	Oreochromis niloticus linkage group LG5, whole genome shotgun sequence	7e-118	18908653	18909011
dDocent_Contig_6914	gi|374976117|gb|CM001448.1|	Oreochromis niloticus linkage group LG5, whole genome shotgun sequence	7e-118	25653376	25653733
dDocent_Contig_6914	gi|374976113|gb|CM001452.1|	Oreochromis niloticus linkage group LG9, whole genome shotgun sequence	8e-73	9527798	9528153
dDocent_Contig_6914	gi|374976111|gb|CM001454.1|	Oreochromis niloticus linkage group LG11, whole genome shotgun sequence	4e-19	1288314	1288559
dDocent_Contig_6955	gi|374976114|gb|CM001451.1|	Oreochromis niloticus linkage group LG8-24, whole genome shotgun sequence	2e-41	19938648	19938793
dDocent_Contig_6993	gi|374976102|gb|CM001463.1|	Oreochromis niloticus linkage group LG20, whole genome shotgun sequence	5e-62	24082397	24082662
dDocent_Contig_7007	gi|374976113|gb|CM001452.1|	Oreochromis niloticus linkage group LG9, whole genome shotgun sequence	3e-39	9860245	9860476
dDocent_Contig_7027	gi|374976117|gb|CM001448.1|	Oreochromis niloticus linkage group LG5, whole genome shotgun sequence	3e-45	9489371	9489619
dDocent_Contig_7326	gi|374976106|gb|CM001459.1|	Oreochromis niloticus linkage group LG16-21, whole genome shotgun sequence	3e-52	34478558	34478720
dDocent_Contig_7358	gi|374976116|gb|CM001449.1|	Oreochromis niloticus linkage group LG6, whole genome shotgun sequence	2e-55	32277635	32277945
dDocent_Contig_7440	gi|374976114|gb|CM001451.1|	Oreochromis niloticus linkage group LG8-24, whole genome shotgun sequence	9e-21	9312905	9312976
dDocent_Contig_7440	gi|374976118|gb|CM001447.1|	Oreochromis niloticus linkage group LG4, whole genome shotgun sequence	4e-18	2135824	2135898
dDocent_Contig_7617	gi|374976102|gb|CM001463.1|	Oreochromis niloticus linkage group LG20, whole genome shotgun sequence	6e-54	27594240	27594477
dDocent_Contig_7650	gi|374976116|gb|CM001449.1|	Oreochromis niloticus linkage group LG6, whole genome shotgun sequence	4e-19	32934854	32934934
dDocent_Contig_7736	gi|374976119|gb|CM001446.1|	Oreochromis niloticus linkage group LG3, whole genome shotgun sequence	5e-75	5519194	5519481
dDocent_Contig_7766	gi|374976108|gb|CM001457.1|	Oreochromis niloticus linkage group LG14, whole genome shotgun sequence	1e-95	7460512	7460846
dDocent_Contig_7795	gi|374976117|gb|CM001448.1|	Oreochromis niloticus linkage group LG5, whole genome shotgun sequence	9e-40	9937282	9937391
dDocent_Contig_7808	gi|374976100|gb|CM001465.1|	Oreochromis niloticus linkage group LG23, whole genome shotgun sequence	4e-25	9577804	9577926
dDocent_Contig_7879	gi|374976116|gb|CM001449.1|	Oreochromis niloticus linkage group LG6, whole genome shotgun sequence	2e-23	29524204	29524338
dDocent_Contig_7910	gi|374976115|gb|CM001450.1|	Oreochromis niloticus linkage group LG7, whole genome shotgun sequence	3e-53	2685740	2686028
dDocent_Contig_7910	gi|374976104|gb|CM001461.1|	Oreochromis niloticus linkage group LG18, whole genome shotgun sequence	3e-53	1095542	1095825
dDocent_Contig_7910	gi|374976121|gb|CM001444.1|	Oreochromis niloticus linkage group LG1, whole genome shotgun sequence	1e-31	26296116	26296381
