dDocent_Contig_2125	gi|351059485|emb|HE602535.1|	Takifugu rubripes chromosome, Chr_1	3e-72	15224807	15225093
dDocent_Contig_2152	gi|351059497|emb|HE602548.1|	Takifugu rubripes chromosome, Chr_14	9e-80	5700369	5700644
dDocent_Contig_2154	gi|351059505|emb|HE602556.1|	Takifugu rubripes chromosome, Chr_22	2e-49	6105242	6105488
dDocent_Contig_2193	gi|351059506|emb|HE602536.1|	Takifugu rubripes chromosome, Chr_2	1e-27	5624502	5624730
dDocent_Contig_2201	gi|351059496|emb|HE602547.1|	Takifugu rubripes chromosome, Chr_13	4e-41	9480707	9480866
dDocent_Contig_2202	gi|351059486|emb|HE602537.1|	Takifugu rubripes chromosome, Chr_3	1e-14	3334173	3334257
dDocent_Contig_2268	gi|351059502|emb|HE602553.1|	Takifugu rubripes chromosome, Chr_19	9e-42	11100319	11100589
dDocent_Contig_2275	gi|351059502|emb|HE602553.1|	Takifugu rubripes chromosome, Chr_19	9e-74	11478770	11479085
dDocent_Contig_2305	gi|351059506|emb|HE602536.1|	Takifugu rubripes chromosome, Chr_2	4e-52	10844350	10844496
dDocent_Contig_2305	gi|351059498|emb|HE602549.1|	Takifugu rubripes chromosome, Chr_15	2e-38	2967647	2967795
dDocent_Contig_2305	gi|351059497|emb|HE602548.1|	Takifugu rubripes chromosome, Chr_14	3e-23	4973971	4974116
dDocent_Contig_2305	gi|351059504|emb|HE602555.1|	Takifugu rubripes chromosome, Chr_21	3e-22	10013486	10013639
dDocent_Contig_2305	gi|351059490|emb|HE602541.1|	Takifugu rubripes chromosome, Chr_7	4e-14	11634636	11634736
dDocent_Contig_2305	gi|351059495|emb|HE602546.1|	Takifugu rubripes chromosome, Chr_12	2e-11	9779466	9779529
dDocent_Contig_2335	gi|351059485|emb|HE602535.1|	Takifugu rubripes chromosome, Chr_1	1e-92	5910880	5911219
dDocent_Contig_2375	gi|351059486|emb|HE602537.1|	Takifugu rubripes chromosome, Chr_3	7e-31	12844020	12844159
dDocent_Contig_2388	gi|351059494|emb|HE602545.1|	Takifugu rubripes chromosome, Chr_11	1e-27	7222239	7222469
dDocent_Contig_2478	gi|351059485|emb|HE602535.1|	Takifugu rubripes chromosome, Chr_1	8e-62	4349834	4350120
dDocent_Contig_2507	gi|351059492|emb|HE602543.1|	Takifugu rubripes chromosome, Chr_9	1e-34	5650429	5650726
dDocent_Contig_2785	gi|351059498|emb|HE602549.1|	Takifugu rubripes chromosome, Chr_15	2e-20	7027921	7028103
dDocent_Contig_2844	gi|351059488|emb|HE602539.1|	Takifugu rubripes chromosome, Chr_5	4e-15	11177268	11177326
dDocent_Contig_2858	gi|351059497|emb|HE602548.1|	Takifugu rubripes chromosome, Chr_14	4e-28	4300257	4300359
dDocent_Contig_2858	gi|351059497|emb|HE602548.1|	Takifugu rubripes chromosome, Chr_14	4e-28	4300078	4300172
dDocent_Contig_3096	gi|351059496|emb|HE602547.1|	Takifugu rubripes chromosome, Chr_13	3e-16	14897566	14897618
dDocent_Contig_3187	gi|351059505|emb|HE602556.1|	Takifugu rubripes chromosome, Chr_22	6e-25	10914776	10914872
dDocent_Contig_3207	gi|351059492|emb|HE602543.1|	Takifugu rubripes chromosome, Chr_9	6e-12	2264908	2264972
dDocent_Contig_3380	gi|351059490|emb|HE602541.1|	Takifugu rubripes chromosome, Chr_7	1e-65	6719306	6719597
dDocent_Contig_3387	gi|351059504|emb|HE602555.1|	Takifugu rubripes chromosome, Chr_21	1e-40	9740913	9741138
dDocent_Contig_3398	gi|351059502|emb|HE602553.1|	Takifugu rubripes chromosome, Chr_19	1e-34	3211322	3211441
dDocent_Contig_3398	gi|351059486|emb|HE602537.1|	Takifugu rubripes chromosome, Chr_3	6e-25	9592142	9592258
dDocent_Contig_3398	gi|351059496|emb|HE602547.1|	Takifugu rubripes chromosome, Chr_13	1e-15	6015093	6015202
dDocent_Contig_3405	gi|351059491|emb|HE602542.1|	Takifugu rubripes chromosome, Chr_8	8e-37	6535822	6536072
dDocent_Contig_3406	gi|351059506|emb|HE602536.1|	Takifugu rubripes chromosome, Chr_2	2e-44	5001755	5001945
dDocent_Contig_3449	gi|351059486|emb|HE602537.1|	Takifugu rubripes chromosome, Chr_3	1e-27	7069731	7069874
dDocent_Contig_3528	gi|351059504|emb|HE602555.1|	Takifugu rubripes chromosome, Chr_21	9e-49	7311491	7311736
dDocent_Contig_3534	gi|351059495|emb|HE602546.1|	Takifugu rubripes chromosome, Chr_12	2e-24	8611357	8611552
dDocent_Contig_3765	gi|351059503|emb|HE602554.1|	Takifugu rubripes chromosome, Chr_20	3e-23	10357790	10357888
dDocent_Contig_3765	gi|351059505|emb|HE602556.1|	Takifugu rubripes chromosome, Chr_22	2e-19	8741142	8741223
dDocent_Contig_3889	gi|351059504|emb|HE602555.1|	Takifugu rubripes chromosome, Chr_21	1e-46	11384020	11384173
dDocent_Contig_3962	gi|351059488|emb|HE602539.1|	Takifugu rubripes chromosome, Chr_5	6e-38	5229538	5229679
dDocent_Contig_3962	gi|351059500|emb|HE602551.1|	Takifugu rubripes chromosome, Chr_17	4e-15	5013119	5013208
dDocent_Contig_3967	gi|351059489|emb|HE602540.1|	Takifugu rubripes chromosome, Chr_6	7e-37	5938061	5938283
dDocent_Contig_3967	gi|351059504|emb|HE602555.1|	Takifugu rubripes chromosome, Chr_21	1e-20	13144538	13144763
dDocent_Contig_4056	gi|351059506|emb|HE602536.1|	Takifugu rubripes chromosome, Chr_2	5e-26	954814	954992
dDocent_Contig_4135	gi|351059502|emb|HE602553.1|	Takifugu rubripes chromosome, Chr_19	1e-46	4784967	4785115
dDocent_Contig_4135	gi|351059502|emb|HE602553.1|	Takifugu rubripes chromosome, Chr_19	1e-46	6381411	6381555
dDocent_Contig_4163	gi|351059497|emb|HE602548.1|	Takifugu rubripes chromosome, Chr_14	1e-58	11125877	11126166
dDocent_Contig_4305	gi|351059490|emb|HE602541.1|	Takifugu rubripes chromosome, Chr_7	2e-19	13550879	13551032
dDocent_Contig_4389	gi|351059503|emb|HE602554.1|	Takifugu rubripes chromosome, Chr_20	8e-23	2656268	2656366
dDocent_Contig_4468	gi|351059496|emb|HE602547.1|	Takifugu rubripes chromosome, Chr_13	6e-82	4805861	4806112
dDocent_Contig_4533	gi|351059501|emb|HE602552.1|	Takifugu rubripes chromosome, Chr_18	3e-80	5255688	5256011
dDocent_Contig_4555	gi|351059491|emb|HE602542.1|	Takifugu rubripes chromosome, Chr_8	2e-12	5101546	5101636
dDocent_Contig_4641	gi|351059492|emb|HE602543.1|	Takifugu rubripes chromosome, Chr_9	3e-29	4863798	4864002
dDocent_Contig_4651	gi|351059497|emb|HE602548.1|	Takifugu rubripes chromosome, Chr_14	1e-20	7706811	7706950
dDocent_Contig_4686	gi|351059489|emb|HE602540.1|	Takifugu rubripes chromosome, Chr_6	8e-24	3963591	3963677
dDocent_Contig_4687	gi|351059502|emb|HE602553.1|	Takifugu rubripes chromosome, Chr_19	9e-23	5541140	5541230
dDocent_Contig_4692	gi|351059485|emb|HE602535.1|	Takifugu rubripes chromosome, Chr_1	1e-15	22122632	22122719
dDocent_Contig_4899	gi|351059498|emb|HE602549.1|	Takifugu rubripes chromosome, Chr_15	8e-37	7420770	7420888
dDocent_Contig_5138	gi|351059486|emb|HE602537.1|	Takifugu rubripes chromosome, Chr_3	2e-32	10989151	10989271
dDocent_Contig_5138	gi|351059501|emb|HE602552.1|	Takifugu rubripes chromosome, Chr_18	1e-14	3965856	3965955
dDocent_Contig_5234	gi|351059495|emb|HE602546.1|	Takifugu rubripes chromosome, Chr_12	3e-35	2306748	2306946
dDocent_Contig_5320	gi|351059497|emb|HE602548.1|	Takifugu rubripes chromosome, Chr_14	4e-28	5733476	5733665
dDocent_Contig_5372	gi|351059501|emb|HE602552.1|	Takifugu rubripes chromosome, Chr_18	2e-17	7803365	7803444
dDocent_Contig_5563	gi|351059496|emb|HE602547.1|	Takifugu rubripes chromosome, Chr_13	2e-17	7536561	7536630
dDocent_Contig_5622	gi|351059491|emb|HE602542.1|	Takifugu rubripes chromosome, Chr_8	5e-51	13340516	13340722
dDocent_Contig_5748	gi|351059495|emb|HE602546.1|	Takifugu rubripes chromosome, Chr_12	5e-33	4323148	4323274
dDocent_Contig_5748	gi|351059495|emb|HE602546.1|	Takifugu rubripes chromosome, Chr_12	5e-33	4309014	4309127
dDocent_Contig_5819	gi|351059502|emb|HE602553.1|	Takifugu rubripes chromosome, Chr_19	7e-31	8053794	8054001
dDocent_Contig_6638	gi|351059485|emb|HE602535.1|	Takifugu rubripes chromosome, Chr_1	1e-72	11530757	11531032
dDocent_Contig_6644	gi|351059491|emb|HE602542.1|	Takifugu rubripes chromosome, Chr_8	5e-20	10839385	10839447
dDocent_Contig_6648	gi|351059497|emb|HE602548.1|	Takifugu rubripes chromosome, Chr_14	2e-70	7564399	7564633
dDocent_Contig_6811	gi|351059503|emb|HE602554.1|	Takifugu rubripes chromosome, Chr_20	2e-30	1604622	1604790
dDocent_Contig_6814	gi|351059492|emb|HE602543.1|	Takifugu rubripes chromosome, Chr_9	2e-37	10093930	10094191
dDocent_Contig_6864	gi|351059506|emb|HE602536.1|	Takifugu rubripes chromosome, Chr_2	2e-45	7609036	7609331
dDocent_Contig_6914	gi|351059502|emb|HE602553.1|	Takifugu rubripes chromosome, Chr_19	6e-121	5004546	5004904
dDocent_Contig_6914	gi|351059502|emb|HE602553.1|	Takifugu rubripes chromosome, Chr_19	6e-121	6235529	6235887
dDocent_Contig_6914	gi|351059493|emb|HE602544.1|	Takifugu rubripes chromosome, Chr_10	4e-72	3701067	3701425
dDocent_Contig_6914	gi|351059505|emb|HE602556.1|	Takifugu rubripes chromosome, Chr_22	5e-71	4942225	4942583
dDocent_Contig_6914	gi|351059506|emb|HE602536.1|	Takifugu rubripes chromosome, Chr_2	1e-22	1025432	1025707
dDocent_Contig_6914	gi|351059506|emb|HE602536.1|	Takifugu rubripes chromosome, Chr_2	1e-22	934857	935100
dDocent_Contig_6955	gi|351059487|emb|HE602538.1|	Takifugu rubripes chromosome, Chr_4	2e-24	3209066	3209201
dDocent_Contig_6993	gi|351059486|emb|HE602537.1|	Takifugu rubripes chromosome, Chr_3	5e-32	8233694	8233835
dDocent_Contig_7326	gi|351059485|emb|HE602535.1|	Takifugu rubripes chromosome, Chr_1	1e-34	22407186	22407352
dDocent_Contig_7350	gi|351059503|emb|HE602554.1|	Takifugu rubripes chromosome, Chr_20	1e-13	11985177	11985229
dDocent_Contig_7358	gi|351059500|emb|HE602551.1|	Takifugu rubripes chromosome, Chr_17	4e-34	3484348	3484488
dDocent_Contig_7405	gi|351059501|emb|HE602552.1|	Takifugu rubripes chromosome, Chr_18	3e-16	4422906	4423021
dDocent_Contig_7405	gi|351059492|emb|HE602543.1|	Takifugu rubripes chromosome, Chr_9	2e-13	1931259	1931349
dDocent_Contig_7440	gi|351059488|emb|HE602539.1|	Takifugu rubripes chromosome, Chr_5	1e-21	6117244	6117319
dDocent_Contig_7440	gi|351059485|emb|HE602535.1|	Takifugu rubripes chromosome, Chr_1	5e-19	6815848	6815920
dDocent_Contig_7650	gi|351059500|emb|HE602551.1|	Takifugu rubripes chromosome, Chr_17	2e-12	3325175	3325277
dDocent_Contig_7795	gi|351059502|emb|HE602553.1|	Takifugu rubripes chromosome, Chr_19	1e-33	12560848	12560952
dDocent_Contig_8127	gi|351059498|emb|HE602549.1|	Takifugu rubripes chromosome, Chr_15	6e-57	7735356	7735650
dDocent_Contig_8127	gi|351059491|emb|HE602542.1|	Takifugu rubripes chromosome, Chr_8	3e-36	10765834	10766120
dDocent_Contig_8127	gi|351059491|emb|HE602542.1|	Takifugu rubripes chromosome, Chr_8	3e-36	2120120	2120261
dDocent_Contig_8138	gi|351059492|emb|HE602543.1|	Takifugu rubripes chromosome, Chr_9	2e-13	8866591	8866658
dDocent_Contig_8174	gi|351059506|emb|HE602536.1|	Takifugu rubripes chromosome, Chr_2	4e-77	6755440	6755732
dDocent_Contig_8219	gi|351059499|emb|HE602550.1|	Takifugu rubripes chromosome, Chr_16	1e-39	1749446	1749604
dDocent_Contig_8234	gi|351059490|emb|HE602541.1|	Takifugu rubripes chromosome, Chr_7	5e-26	412675	412893
dDocent_Contig_8251	gi|351059487|emb|HE602538.1|	Takifugu rubripes chromosome, Chr_4	9e-11	5995546	5995626
dDocent_Contig_8598	gi|351059494|emb|HE602545.1|	Takifugu rubripes chromosome, Chr_11	2e-107	5216265	5216608
dDocent_Contig_8809	gi|351059492|emb|HE602543.1|	Takifugu rubripes chromosome, Chr_9	4e-90	6390942	6391265
dDocent_Contig_8822	gi|351059487|emb|HE602538.1|	Takifugu rubripes chromosome, Chr_4	3e-23	5453924	5453992
dDocent_Contig_8882	gi|351059490|emb|HE602541.1|	Takifugu rubripes chromosome, Chr_7	4e-27	13010403	13010483
dDocent_Contig_8940	gi|351059491|emb|HE602542.1|	Takifugu rubripes chromosome, Chr_8	1e-58	10773960	10774138
dDocent_Contig_8940	gi|351059498|emb|HE602549.1|	Takifugu rubripes chromosome, Chr_15	3e-42	7727763	7727941
dDocent_Contig_8987	gi|351059486|emb|HE602537.1|	Takifugu rubripes chromosome, Chr_3	4e-40	7125003	7125143
dDocent_Contig_9013	gi|351059505|emb|HE602556.1|	Takifugu rubripes chromosome, Chr_22	1e-21	5823530	5823674
dDocent_Contig_9044	gi|351059503|emb|HE602554.1|	Takifugu rubripes chromosome, Chr_20	1e-21	10245868	10245980
dDocent_Contig_9101	gi|351059491|emb|HE602542.1|	Takifugu rubripes chromosome, Chr_8	5e-33	14138548	14138674
dDocent_Contig_9113	gi|351059487|emb|HE602538.1|	Takifugu rubripes chromosome, Chr_4	1e-78	9584217	9584471
dDocent_Contig_9213	gi|351059505|emb|HE602556.1|	Takifugu rubripes chromosome, Chr_22	8e-18	5497384	5497540
dDocent_Contig_9213	gi|351059505|emb|HE602556.1|	Takifugu rubripes chromosome, Chr_22	8e-18	5462844	5463029
dDocent_Contig_9213	gi|351059505|emb|HE602556.1|	Takifugu rubripes chromosome, Chr_22	8e-18	335958	336114
dDocent_Contig_9213	gi|351059505|emb|HE602556.1|	Takifugu rubripes chromosome, Chr_22	8e-18	4674408	4674564
dDocent_Contig_9213	gi|351059505|emb|HE602556.1|	Takifugu rubripes chromosome, Chr_22	8e-18	126750	126906
dDocent_Contig_9213	gi|351059505|emb|HE602556.1|	Takifugu rubripes chromosome, Chr_22	8e-18	4133094	4133250
dDocent_Contig_9213	gi|351059505|emb|HE602556.1|	Takifugu rubripes chromosome, Chr_22	8e-18	5094445	5094601
dDocent_Contig_9213	gi|351059505|emb|HE602556.1|	Takifugu rubripes chromosome, Chr_22	8e-18	5452435	5452591
dDocent_Contig_9213	gi|351059496|emb|HE602547.1|	Takifugu rubripes chromosome, Chr_13	3e-17	2570889	2571077
dDocent_Contig_9213	gi|351059496|emb|HE602547.1|	Takifugu rubripes chromosome, Chr_13	3e-17	2227626	2227797
dDocent_Contig_9213	gi|351059496|emb|HE602547.1|	Takifugu rubripes chromosome, Chr_13	3e-17	3597008	3597164
dDocent_Contig_9213	gi|351059496|emb|HE602547.1|	Takifugu rubripes chromosome, Chr_13	3e-17	4465907	4466064
dDocent_Contig_9213	gi|351059496|emb|HE602547.1|	Takifugu rubripes chromosome, Chr_13	3e-17	2428986	2429142
dDocent_Contig_9213	gi|351059496|emb|HE602547.1|	Takifugu rubripes chromosome, Chr_13	3e-17	3749496	3749652
dDocent_Contig_9213	gi|351059496|emb|HE602547.1|	Takifugu rubripes chromosome, Chr_13	3e-17	3796807	3796963
dDocent_Contig_9213	gi|351059496|emb|HE602547.1|	Takifugu rubripes chromosome, Chr_13	3e-17	3868607	3868763
dDocent_Contig_9213	gi|351059496|emb|HE602547.1|	Takifugu rubripes chromosome, Chr_13	3e-17	1997496	1997652
dDocent_Contig_9213	gi|351059496|emb|HE602547.1|	Takifugu rubripes chromosome, Chr_13	3e-17	3201136	3201292
dDocent_Contig_9213	gi|351059502|emb|HE602553.1|	Takifugu rubripes chromosome, Chr_19	9e-17	1297376	1297561
dDocent_Contig_9213	gi|351059502|emb|HE602553.1|	Takifugu rubripes chromosome, Chr_19	9e-17	1650435	1650591
dDocent_Contig_9213	gi|351059502|emb|HE602553.1|	Takifugu rubripes chromosome, Chr_19	9e-17	1000291	1000447
dDocent_Contig_9213	gi|351059502|emb|HE602553.1|	Takifugu rubripes chromosome, Chr_19	9e-17	550672	550860
dDocent_Contig_9213	gi|351059502|emb|HE602553.1|	Takifugu rubripes chromosome, Chr_19	9e-17	1591884	1592069
dDocent_Contig_9213	gi|351059502|emb|HE602553.1|	Takifugu rubripes chromosome, Chr_19	9e-17	5398160	5398317
dDocent_Contig_9213	gi|351059502|emb|HE602553.1|	Takifugu rubripes chromosome, Chr_19	9e-17	1311362	1311500
dDocent_Contig_9213	gi|351059502|emb|HE602553.1|	Takifugu rubripes chromosome, Chr_19	9e-17	2630676	2630832
dDocent_Contig_9213	gi|351059502|emb|HE602553.1|	Takifugu rubripes chromosome, Chr_19	9e-17	1820535	1820691
dDocent_Contig_9213	gi|351059502|emb|HE602553.1|	Takifugu rubripes chromosome, Chr_19	9e-17	589104	589260
dDocent_Contig_9213	gi|351059490|emb|HE602541.1|	Takifugu rubripes chromosome, Chr_7	3e-16	6616911	6617114
dDocent_Contig_9213	gi|351059490|emb|HE602541.1|	Takifugu rubripes chromosome, Chr_7	3e-16	51304	51460
dDocent_Contig_9213	gi|351059490|emb|HE602541.1|	Takifugu rubripes chromosome, Chr_7	3e-16	94694	94850
dDocent_Contig_9213	gi|351059490|emb|HE602541.1|	Takifugu rubripes chromosome, Chr_7	3e-16	3315800	3315983
dDocent_Contig_9213	gi|351059490|emb|HE602541.1|	Takifugu rubripes chromosome, Chr_7	3e-16	3369199	3369354
dDocent_Contig_9213	gi|351059490|emb|HE602541.1|	Takifugu rubripes chromosome, Chr_7	3e-16	769691	769848
dDocent_Contig_9213	gi|351059490|emb|HE602541.1|	Takifugu rubripes chromosome, Chr_7	3e-16	7369	7525
dDocent_Contig_9213	gi|351059487|emb|HE602538.1|	Takifugu rubripes chromosome, Chr_4	3e-16	3822273	3822429
dDocent_Contig_9213	gi|351059487|emb|HE602538.1|	Takifugu rubripes chromosome, Chr_4	3e-16	2234493	2234664
dDocent_Contig_9213	gi|351059487|emb|HE602538.1|	Takifugu rubripes chromosome, Chr_4	3e-16	2344772	2344928
dDocent_Contig_9213	gi|351059487|emb|HE602538.1|	Takifugu rubripes chromosome, Chr_4	3e-16	2757355	2757511
dDocent_Contig_9213	gi|351059487|emb|HE602538.1|	Takifugu rubripes chromosome, Chr_4	3e-16	2320465	2320621
dDocent_Contig_9213	gi|351059487|emb|HE602538.1|	Takifugu rubripes chromosome, Chr_4	3e-16	2529174	2529357
dDocent_Contig_9213	gi|351059487|emb|HE602538.1|	Takifugu rubripes chromosome, Chr_4	3e-16	2622267	2622423
dDocent_Contig_9213	gi|351059495|emb|HE602546.1|	Takifugu rubripes chromosome, Chr_12	3e-16	648278	648434
dDocent_Contig_9213	gi|351059495|emb|HE602546.1|	Takifugu rubripes chromosome, Chr_12	3e-16	589255	589411
dDocent_Contig_9213	gi|351059495|emb|HE602546.1|	Takifugu rubripes chromosome, Chr_12	3e-16	759583	759739
dDocent_Contig_9213	gi|351059495|emb|HE602546.1|	Takifugu rubripes chromosome, Chr_12	3e-16	359277	359428
dDocent_Contig_9213	gi|351059488|emb|HE602539.1|	Takifugu rubripes chromosome, Chr_5	1e-15	10398854	10399031
dDocent_Contig_9213	gi|351059488|emb|HE602539.1|	Takifugu rubripes chromosome, Chr_5	1e-15	1653822	1653978
dDocent_Contig_9213	gi|351059488|emb|HE602539.1|	Takifugu rubripes chromosome, Chr_5	1e-15	1855801	1855957
dDocent_Contig_9213	gi|351059488|emb|HE602539.1|	Takifugu rubripes chromosome, Chr_5	1e-15	2615372	2615528
dDocent_Contig_9213	gi|351059488|emb|HE602539.1|	Takifugu rubripes chromosome, Chr_5	1e-15	1947155	1947310
dDocent_Contig_9213	gi|351059488|emb|HE602539.1|	Takifugu rubripes chromosome, Chr_5	1e-15	5080833	5080989
dDocent_Contig_9213	gi|351059491|emb|HE602542.1|	Takifugu rubripes chromosome, Chr_8	4e-15	2829802	2829958
dDocent_Contig_9213	gi|351059491|emb|HE602542.1|	Takifugu rubripes chromosome, Chr_8	4e-15	863793	863949
dDocent_Contig_9213	gi|351059491|emb|HE602542.1|	Takifugu rubripes chromosome, Chr_8	4e-15	5805	5961
dDocent_Contig_9213	gi|351059491|emb|HE602542.1|	Takifugu rubripes chromosome, Chr_8	4e-15	897875	898031
dDocent_Contig_9213	gi|351059491|emb|HE602542.1|	Takifugu rubripes chromosome, Chr_8	4e-15	1065096	1065252
dDocent_Contig_9213	gi|351059485|emb|HE602535.1|	Takifugu rubripes chromosome, Chr_1	4e-15	4716528	4716684
dDocent_Contig_9213	gi|351059485|emb|HE602535.1|	Takifugu rubripes chromosome, Chr_1	4e-15	4688991	4689147
dDocent_Contig_9213	gi|351059485|emb|HE602535.1|	Takifugu rubripes chromosome, Chr_1	4e-15	4898028	4898184
dDocent_Contig_9213	gi|351059485|emb|HE602535.1|	Takifugu rubripes chromosome, Chr_1	4e-15	1963352	1963508
dDocent_Contig_9213	gi|351059485|emb|HE602535.1|	Takifugu rubripes chromosome, Chr_1	4e-15	6585994	6586150
dDocent_Contig_9213	gi|351059500|emb|HE602551.1|	Takifugu rubripes chromosome, Chr_17	4e-15	4567222	4567378
dDocent_Contig_9213	gi|351059500|emb|HE602551.1|	Takifugu rubripes chromosome, Chr_17	4e-15	4172641	4172797
dDocent_Contig_9213	gi|351059500|emb|HE602551.1|	Takifugu rubripes chromosome, Chr_17	4e-15	4226109	4226265
dDocent_Contig_9213	gi|351059500|emb|HE602551.1|	Takifugu rubripes chromosome, Chr_17	4e-15	3940938	3941094
dDocent_Contig_9213	gi|351059500|emb|HE602551.1|	Takifugu rubripes chromosome, Chr_17	4e-15	4179942	4180121
dDocent_Contig_9237	gi|351059490|emb|HE602541.1|	Takifugu rubripes chromosome, Chr_7	1e-109	2368045	2368328
dDocent_Contig_9265	gi|351059490|emb|HE602541.1|	Takifugu rubripes chromosome, Chr_7	4e-33	4172642	4172924
dDocent_Contig_9303	gi|351059493|emb|HE602544.1|	Takifugu rubripes chromosome, Chr_10	2e-32	522402	522509
dDocent_Contig_9384	gi|351059500|emb|HE602551.1|	Takifugu rubripes chromosome, Chr_17	3e-29	8278099	8278273
dDocent_Contig_9482	gi|351059489|emb|HE602540.1|	Takifugu rubripes chromosome, Chr_6	4e-40	1585717	1585838
dDocent_Contig_9482	gi|351059488|emb|HE602539.1|	Takifugu rubripes chromosome, Chr_5	9e-23	5257657	5257751
dDocent_Contig_9482	gi|351059505|emb|HE602556.1|	Takifugu rubripes chromosome, Chr_22	3e-22	537733	537846
dDocent_Contig_9482	gi|351059500|emb|HE602551.1|	Takifugu rubripes chromosome, Chr_17	4e-21	4984215	4984331
dDocent_Contig_9482	gi|351059503|emb|HE602554.1|	Takifugu rubripes chromosome, Chr_20	5e-20	7050275	7050364
dDocent_Contig_9482	gi|351059501|emb|HE602552.1|	Takifugu rubripes chromosome, Chr_18	1e-14	5299655	5299764
dDocent_Contig_9482	gi|351059486|emb|HE602537.1|	Takifugu rubripes chromosome, Chr_3	4e-14	12229061	12229159
dDocent_Contig_9482	gi|351059486|emb|HE602537.1|	Takifugu rubripes chromosome, Chr_3	4e-14	4033518	4033614
dDocent_Contig_9482	gi|351059502|emb|HE602553.1|	Takifugu rubripes chromosome, Chr_19	4e-14	5460909	5460992
dDocent_Contig_9859	gi|351059487|emb|HE602538.1|	Takifugu rubripes chromosome, Chr_4	1e-65	13114611	13114866
