dDocent_Contig_3406	chrXV		2e-54	7740066	7740217
dDocent_Contig_3449	chrXII		2e-58	11298632	11298858
dDocent_Contig_3528	chrXIII		8e-52	6210383	6210578
dDocent_Contig_3528	chrXIII		8e-52	6210304	6210405
dDocent_Contig_3534	chrX		2e-16	9661656	9661754
dDocent_Contig_3559	chrIII		2e-21	7914621	7914698
dDocent_Contig_3663	chrX		1e-74	5069551	5069860
dDocent_Contig_3765	chrVIII		8e-26	9768502	9768616
dDocent_Contig_3831	chrIV		2e-60	6853517	6853776
dDocent_Contig_3889	chrXIII		9e-70	18167458	18167637
dDocent_Contig_3903	chrI		3e-12	20678055	20678131
dDocent_Contig_3933	chrXVIII		2e-20	10487669	10487884
dDocent_Contig_3962	chrXI		5e-67	12272971	12273157
dDocent_Contig_3962	chrUn		2e-14	46503637	46503723
dDocent_Contig_3967	chrXIV		3e-44	525294	525526
dDocent_Contig_3967	chrUn		3e-44	47715407	47715639
dDocent_Contig_3967	chrXIII		1e-24	9733503	9733734
dDocent_Contig_3978	chrI		3e-56	6315275	6315570
dDocent_Contig_4056	chrXV		3e-44	14282941	14283194
dDocent_Contig_4056	chrXV		3e-44	14280533	14280639
dDocent_Contig_4056	chrXV		3e-44	14281140	14281230
dDocent_Contig_4056	chrXV		3e-44	14282012	14282122
dDocent_Contig_4135	chrUn		9e-57	2476015	2476175
dDocent_Contig_4135	chrXVII		4e-29	10740427	10740593
dDocent_Contig_4163	chrIV		7e-46	2456004	2456206
dDocent_Contig_4245	chrIV		2e-15	30894759	30894879
dDocent_Contig_4305	chrXX		7e-27	11667142	11667279
dDocent_Contig_4468	chrII		2e-72	13952730	13952964
dDocent_Contig_4533	chrIV		4e-112	28990879	28991193
dDocent_Contig_4533	chrIV		4e-112	25513277	25513501
dDocent_Contig_4555	chrUn		3e-26	5883302	5883393
dDocent_Contig_4603	chrVIII		2e-15	8578785	8578856
dDocent_Contig_4641	chrII		3e-57	672886	673165
dDocent_Contig_4641	chrII		3e-57	3655423	3655675
dDocent_Contig_4641	chrII		3e-57	39641	39920
dDocent_Contig_4641	chrII		3e-57	102698	102969
dDocent_Contig_4641	chrII		3e-57	999665	999936
dDocent_Contig_4641	chrII		3e-57	1731945	1732193
dDocent_Contig_4641	chrII		3e-57	2791675	2791943
dDocent_Contig_4641	chrII		3e-57	1201820	1202007
dDocent_Contig_4641	chrII		3e-57	35980	36141
dDocent_Contig_4641	chrII		3e-57	20535511	20535639
dDocent_Contig_4641	chrXVIII		3e-56	473828	474099
dDocent_Contig_4641	chrXVIII		3e-56	3831156	3831427
dDocent_Contig_4641	chrXVIII		3e-56	250430	250592
dDocent_Contig_4641	chrVII		3e-56	9734225	9734495
dDocent_Contig_4641	chrVII		3e-56	11586056	11586327
dDocent_Contig_4641	chrVII		3e-56	11334808	11335079
dDocent_Contig_4641	chrVII		3e-56	10250287	10250558
dDocent_Contig_4641	chrVII		3e-56	10253280	10253551
dDocent_Contig_4641	chrVII		3e-56	10256275	10256546
dDocent_Contig_4641	chrVII		3e-56	10259200	10259471
dDocent_Contig_4641	chrVII		3e-56	10262222	10262493
dDocent_Contig_4641	chrVII		3e-56	11748754	11749025
dDocent_Contig_4641	chrVII		3e-56	11790795	11791066
dDocent_Contig_4641	chrVII		3e-56	2003518	2003789
dDocent_Contig_4641	chrVII		3e-56	11261139	11261406
dDocent_Contig_4641	chrVII		3e-56	10521380	10521648
dDocent_Contig_4641	chrVII		3e-56	19732851	19733094
dDocent_Contig_4641	chrVII		3e-56	10596623	10596892
dDocent_Contig_4641	chrVII		3e-56	10693525	10693754
dDocent_Contig_4641	chrVII		3e-56	9107979	9108153
dDocent_Contig_4641	chrUn		3e-56	5156941	5157212
dDocent_Contig_4641	chrUn		3e-56	11426979	11427250
dDocent_Contig_4641	chrUn		3e-56	54031416	54031687
dDocent_Contig_4641	chrUn		3e-56	6041056	6041327
dDocent_Contig_4641	chrUn		3e-56	10133619	10133890
dDocent_Contig_4641	chrUn		3e-56	11432976	11433247
dDocent_Contig_4641	chrUn		3e-56	11479567	11479838
dDocent_Contig_4641	chrUn		3e-56	26950789	26951060
dDocent_Contig_4641	chrUn		3e-56	55020012	55020283
dDocent_Contig_4641	chrUn		3e-56	60774611	60774882
dDocent_Contig_4641	chrUn		3e-56	23033221	23033491
dDocent_Contig_4641	chrUn		3e-56	19711004	19711275
dDocent_Contig_4641	chrUn		3e-56	37879486	37879757
dDocent_Contig_4641	chrUn		3e-56	43105793	43106076
dDocent_Contig_4641	chrUn		3e-56	6997128	6997395
dDocent_Contig_4641	chrUn		3e-56	15332876	15333155
dDocent_Contig_4641	chrUn		3e-56	36011176	36011447
dDocent_Contig_4641	chrUn		3e-56	38609265	38609536
dDocent_Contig_4641	chrUn		3e-56	39420139	39420410
dDocent_Contig_4641	chrUn		3e-56	40119275	40119546
dDocent_Contig_4641	chrUn		3e-56	44589726	44589997
dDocent_Contig_4641	chrUn		3e-56	49451886	49452157
dDocent_Contig_4641	chrUn		3e-56	15383074	15383346
dDocent_Contig_4641	chrUn		3e-56	11797998	11798270
dDocent_Contig_4641	chrUn		3e-56	19723898	19724155
dDocent_Contig_4641	chrUn		3e-56	31672146	31672417
dDocent_Contig_4641	chrUn		3e-56	25556407	25556679
dDocent_Contig_4641	chrUn		3e-56	9151931	9152201
dDocent_Contig_4641	chrUn		3e-56	15103995	15104267
dDocent_Contig_4641	chrUn		3e-56	30882979	30883210
dDocent_Contig_4641	chrUn		3e-56	33784448	33784719
dDocent_Contig_4641	chrUn		3e-56	49290489	49290741
dDocent_Contig_4641	chrUn		3e-56	8208034	8208295
dDocent_Contig_4641	chrUn		3e-56	19689643	19689902
dDocent_Contig_4641	chrUn		3e-56	35852514	35852783
dDocent_Contig_4641	chrUn		3e-56	13898422	13898679
dDocent_Contig_4641	chrUn		3e-56	19150980	19151251
dDocent_Contig_4641	chrUn		3e-56	48984204	48984393
dDocent_Contig_4641	chrUn		3e-56	51594136	51594325
dDocent_Contig_4641	chrUn		3e-56	5684397	5684598
dDocent_Contig_4641	chrUn		3e-56	12622716	12622987
dDocent_Contig_4641	chrUn		3e-56	5228446	5228705
dDocent_Contig_4641	chrUn		3e-56	24989260	24989508
dDocent_Contig_4641	chrUn		3e-56	41389425	41389614
dDocent_Contig_4641	chrUn		3e-56	52187006	52187195
dDocent_Contig_4641	chrUn		3e-56	52641949	52642138
dDocent_Contig_4641	chrUn		3e-56	56771265	56771454
dDocent_Contig_4641	chrUn		3e-56	9108580	9108793
dDocent_Contig_4641	chrUn		3e-56	22760408	22760597
dDocent_Contig_4641	chrUn		3e-56	34901732	34901921
dDocent_Contig_4641	chrUn		3e-56	45986302	45986484
dDocent_Contig_4641	chrUn		3e-56	46410167	46410356
dDocent_Contig_4641	chrUn		3e-56	49102290	49102472
dDocent_Contig_4641	chrUn		3e-56	53164270	53164459
dDocent_Contig_4641	chrUn		3e-56	53267242	53267431
dDocent_Contig_4641	chrUn		3e-56	56404546	56404735
dDocent_Contig_4641	chrUn		3e-56	59657751	59657975
dDocent_Contig_4641	chrUn		3e-56	34856851	34857042
dDocent_Contig_4641	chrUn		3e-56	31662032	31662221
dDocent_Contig_4641	chrUn		3e-56	32883893	32884082
dDocent_Contig_4641	chrUn		3e-56	41623760	41623949
dDocent_Contig_4641	chrUn		3e-56	45286756	45286945
dDocent_Contig_4641	chrUn		3e-56	55387164	55387353
dDocent_Contig_4641	chrUn		3e-56	58333341	58333565
dDocent_Contig_4641	chrUn		3e-56	59624990	59625180
dDocent_Contig_4641	chrUn		3e-56	22837137	22837326
dDocent_Contig_4641	chrUn		3e-56	49236746	49236935
dDocent_Contig_4641	chrUn		3e-56	53159089	53159278
dDocent_Contig_4641	chrUn		3e-56	25053301	25053546
dDocent_Contig_4641	chrUn		3e-56	38215589	38215779
dDocent_Contig_4641	chrUn		3e-56	52015644	52015803
dDocent_Contig_4641	chrUn		3e-56	13527083	13527310
dDocent_Contig_4641	chrUn		3e-56	21118023	21118221
dDocent_Contig_4641	chrUn		3e-56	51301133	51301312
dDocent_Contig_4641	chrUn		3e-56	31633203	31633390
dDocent_Contig_4641	chrUn		3e-56	24188566	24188713
dDocent_Contig_4641	chrUn		3e-56	53751021	53751178
dDocent_Contig_4641	chrUn		3e-56	13265622	13265796
dDocent_Contig_4641	chrUn		3e-56	28958035	28958193
dDocent_Contig_4641	chrUn		3e-56	61183869	61184039
dDocent_Contig_4641	chrUn		3e-56	22384612	22384790
dDocent_Contig_4641	chrUn		3e-56	55578400	55578578
dDocent_Contig_4641	chrUn		3e-56	36552246	36552404
dDocent_Contig_4641	chrUn		3e-56	15525560	15525802
dDocent_Contig_4641	chrUn		3e-56	20202295	20202447
dDocent_Contig_4641	chrUn		3e-56	9451780	9451948
dDocent_Contig_4641	chrUn		3e-56	37786936	37787061
dDocent_Contig_4641	chrUn		3e-56	47828158	47828322
dDocent_Contig_4641	chrUn		3e-56	19392002	19392182
dDocent_Contig_4641	chrUn		3e-56	11845011	11845127
dDocent_Contig_4641	chrUn		3e-56	24804283	24804399
dDocent_Contig_4641	chrUn		3e-56	31934625	31934747
dDocent_Contig_4641	chrUn		3e-56	6346892	6347034
dDocent_Contig_4641	chrUn		3e-56	37875588	37875710
dDocent_Contig_4641	chrUn		3e-56	50943967	50944068
dDocent_Contig_4641	chrUn		3e-56	26872539	26872646
dDocent_Contig_4641	chrXVI		1e-54	16342473	16342744
dDocent_Contig_4641	chrXVI		1e-54	1322432	1322703
dDocent_Contig_4641	chrXVI		1e-54	17036275	17036546
dDocent_Contig_4641	chrXVI		1e-54	17173592	17173863
dDocent_Contig_4641	chrXVI		1e-54	667585	667850
dDocent_Contig_4641	chrXVI		1e-54	4783695	4783891
dDocent_Contig_4641	chrXVI		1e-54	124125	124243
dDocent_Contig_4641	chrV		1e-54	7058765	7059036
dDocent_Contig_4641	chrV		1e-54	10723251	10723510
dDocent_Contig_4641	chrV		1e-54	11762514	11762646
dDocent_Contig_4641	chrIX		1e-54	19713688	19713959
dDocent_Contig_4641	chrIX		1e-54	12083921	12084192
dDocent_Contig_4641	chrIX		1e-54	38624	38882
dDocent_Contig_4641	chrIX		1e-54	9432615	9432851
dDocent_Contig_4641	chrIX		1e-54	1997012	1997160
dDocent_Contig_4641	chrIX		1e-54	11833377	11833486
dDocent_Contig_4641	chrIX		1e-54	20200052	20200136
dDocent_Contig_4641	chrIX		1e-54	3061205	3061289
dDocent_Contig_4641	chrIII		1e-54	15542039	15542310
dDocent_Contig_4641	chrIII		1e-54	2508915	2509186
dDocent_Contig_4641	chrIII		1e-54	3424516	3424784
dDocent_Contig_4641	chrIII		1e-54	3594457	3594728
dDocent_Contig_4641	chrIII		1e-54	15690792	15690997
dDocent_Contig_4641	chrIV		5e-54	27109839	27110109
dDocent_Contig_4641	chrIV		5e-54	23654511	23654780
dDocent_Contig_4641	chrIV		5e-54	22866253	22866555
dDocent_Contig_4641	chrIV		5e-54	26094976	26095238
dDocent_Contig_4641	chrIV		5e-54	26143139	26143370
dDocent_Contig_4641	chrIV		5e-54	13678544	13678729
dDocent_Contig_4641	chrIV		5e-54	21067823	21068074
dDocent_Contig_4641	chrIV		5e-54	26820630	26820819
dDocent_Contig_4641	chrIV		5e-54	26726190	26726450
dDocent_Contig_4641	chrIV		5e-54	22564624	22564806
dDocent_Contig_4641	chrIV		5e-54	13667439	13667611
dDocent_Contig_4641	chrIV		5e-54	27153962	27154110
dDocent_Contig_4641	chrVIII		2e-53	144732	145003
dDocent_Contig_4641	chrVIII		2e-53	5507204	5507394
dDocent_Contig_4641	chrVIII		2e-53	120041	120305
dDocent_Contig_4641	chrVIII		2e-53	4450817	4450923
dDocent_Contig_4686	chrXIV		2e-22	3421464	3421546
dDocent_Contig_4687	chrUn		5e-28	4646573	4646685
dDocent_Contig_4858	chrI		4e-17	4615170	4615244
dDocent_Contig_4899	chrVII		6e-41	15451285	15451421
dDocent_Contig_5023	chrXV		6e-72	16090274	16090530
dDocent_Contig_5061	chrXIX		8e-51	12702145	12702424
dDocent_Contig_5138	chrXII		5e-42	1659279	1659408
dDocent_Contig_5138	chrXVII		2e-22	2937636	2937753
dDocent_Contig_5138	chrIV		3e-19	30755275	30755393
dDocent_Contig_5234	chrX		7e-90	5491198	5491526
dDocent_Contig_5320	chrIV		7e-46	12644158	12644425
dDocent_Contig_5352	chrVII		4e-42	14171743	14171914
dDocent_Contig_5372	chrIV		3e-12	22056065	22056173
dDocent_Contig_5386	chrVII		8e-19	1704435	1704517
dDocent_Contig_5447	chrUn		1e-80	18014350	18014680
dDocent_Contig_5563	chrII		1e-17	23013726	23013794
dDocent_Contig_5748	chrX		3e-32	14299646	14299763
dDocent_Contig_5748	chrX		3e-32	11394485	11394606
dDocent_Contig_5748	chrXX		2e-16	9373475	9373591
dDocent_Contig_5819	chrXVII		8e-46	5578881	5579094
dDocent_Contig_5942	chrIV		1e-23	21950895	21951104
dDocent_Contig_6127	chrXIX		1e-30	5776438	5776559
dDocent_Contig_6477	chrVII		2e-14	25883255	25883324
dDocent_Contig_6590	chrXVII		2e-40	13818672	13819018
dDocent_Contig_6638	chrXVI		4e-36	2882376	2882547
dDocent_Contig_6644	chrVII		1e-17	8030270	8030335
dDocent_Contig_6648	chrIV		3e-76	14844584	14844860
dDocent_Contig_6814	chrXIX		6e-15	4420764	4420945
dDocent_Contig_6864	chrXV		1e-62	4662719	4663025
dDocent_Contig_6914	chrUn		7e-129	2819169	2819527
dDocent_Contig_6914	chrUn		7e-129	3860731	3861089
dDocent_Contig_6914	chrXXI		2e-79	6683882	6684239
dDocent_Contig_6914	chrIII		3e-76	5949316	5949649
dDocent_Contig_6914	chrXX		7e-15	895890	896003
dDocent_Contig_6955	chrV		6e-40	1995658	1995792
dDocent_Contig_6955	chrVI		2e-33	15315637	15315769
dDocent_Contig_6993	chrXII		4e-48	12184771	12184954
dDocent_Contig_7326	chrXVI		2e-40	6364468	6364650
dDocent_Contig_7350	chrVIII		1e-17	7192776	7192826
dDocent_Contig_7358	chrIX		1e-42	10235078	10235393
dDocent_Contig_7405	chrIV		6e-22	30077235	30077361
dDocent_Contig_7405	chrXIX		6e-15	16237716	16237806
dDocent_Contig_7440	chrV		6e-27	11149697	11149792
dDocent_Contig_7440	chrXI		2e-21	11031839	11031911
dDocent_Contig_7650	chrIX		6e-15	9974740	9974812
dDocent_Contig_7736	chrVII		3e-75	7860849	7861146
dDocent_Contig_7736	chrIV		4e-11	204826	204900
dDocent_Contig_7766	chrI		8e-77	5848306	5848619
dDocent_Contig_7795	chrXVII		2e-40	10551051	10551158
dDocent_Contig_8071	chrXIX		7e-14	19427677	19427750
dDocent_Contig_8127	chrVII		2e-41	17028785	17028917
dDocent_Contig_8127	chrVII		2e-41	17029307	17029432
dDocent_Contig_8127	chrVII		2e-41	8161844	8161940
dDocent_Contig_8127	chrVII		2e-41	8162080	8162211
dDocent_Contig_8127	chrXVI		2e-22	18033118	18033237
dDocent_Contig_8127	chrI		5e-22	25001831	25001954
dDocent_Contig_8131	chrXII		2e-26	3593427	3593557
dDocent_Contig_8138	chrXIX		9e-13	6288132	6288203
dDocent_Contig_8174	chrXV		2e-90	5650092	5650386
dDocent_Contig_8219	chrXVIII		2e-47	13196650	13196800
dDocent_Contig_8489	chrUn		1e-47	9326685	9326899
dDocent_Contig_8508	chrUn		5e-22	20510454	20510582
dDocent_Contig_8520	chrXIII		4e-80	14065366	14065699
dDocent_Contig_8598	chrI		1e-126	10185182	10185528
dDocent_Contig_8641	chrXIX		2e-51	8258160	8258449
dDocent_Contig_8704	chrI		2e-21	15872746	15872828
dDocent_Contig_8769	chrVI		6e-40	11026139	11026321
dDocent_Contig_8809	chrXIX		5e-105	14607656	14607977
dDocent_Contig_8809	chrUn		2e-28	17735337	17735652
dDocent_Contig_8809	chrUn		2e-28	18012222	18012405
dDocent_Contig_8809	chrUn		2e-28	17738577	17738745
dDocent_Contig_8809	chrUn		2e-28	18015617	18015868
dDocent_Contig_8822	chrVI		1e-16	16443813	16443896
dDocent_Contig_8855	chrV		7e-14	4773773	4773831
dDocent_Contig_8882	chrXX		4e-29	11950262	11950367
dDocent_Contig_8940	chrVII		1e-54	8150084	8150262
dDocent_Contig_8940	chrVII		1e-54	15847602	15847780
dDocent_Contig_8979	chrXIV		6e-53	9416529	9416767
dDocent_Contig_8987	chrXII		7e-59	11363755	11364104
dDocent_Contig_9101	chrVII		2e-41	6111104	6111238
dDocent_Contig_9113	chrVI		3e-95	10303881	10304166
dDocent_Contig_9213	chrIV		4e-18	22623651	22623876
dDocent_Contig_9213	chrIV		4e-18	24871704	24871941
dDocent_Contig_9213	chrUn		2e-16	18096828	18097010
dDocent_Contig_9213	chrUn		2e-16	8672058	8672239
dDocent_Contig_9213	chrIX		3e-12	2732723	2732899
dDocent_Contig_9237	chrXX		8e-108	15247251	15247538
dDocent_Contig_9265	chrXX		1e-48	16369171	16369449
dDocent_Contig_9303	chrXXI		4e-43	2685221	2685343
dDocent_Contig_9310	chrXIV		1e-36	4966378	4966536
dDocent_Contig_9384	chrUn		2e-71	39110312	39110549
dDocent_Contig_9384	chrIV		1e-17	70413	70526
dDocent_Contig_9469	chrVI		9e-25	3470958	3471174
dDocent_Contig_9482	chrXIII		1e-42	241840	241996
dDocent_Contig_9482	chrXIV		4e-42	10889232	10889355
dDocent_Contig_9482	chrXI		3e-25	12240575	12240684
dDocent_Contig_9482	chrUn		3e-24	53176704	53176819
dDocent_Contig_9482	chrUn		3e-24	4720027	4720154
dDocent_Contig_9482	chrIII		4e-23	16269150	16269263
dDocent_Contig_9482	chrVIII		9e-19	13708030	13708142
dDocent_Contig_9482	chrXII		1e-16	7458589	7458687
dDocent_Contig_9482	chrXII		1e-16	15894952	15895038
dDocent_Contig_9482	chrIV		7e-14	28933298	28933404
dDocent_Contig_9642	chrX		1e-29	5043193	5043343
dDocent_Contig_9662	chrXIII		2e-85	12487447	12487752
dDocent_Contig_9844	chrXI		5e-16	11899551	11899682
dDocent_Contig_9859	chrVI		3e-62	6012365	6012651
dDocent_Contig_9971	chrIV		5e-22	31012743	31012851
dDocent_Contig_9976	chrXI		1e-29	4015654	4015763
dDocent_Contig_10383	chrVII		4e-36	22997931	22998133
dDocent_Contig_10387	chrI		5e-98	25168020	25168276
dDocent_Contig_10387	chrUn		3e-18	39301575	39301809
dDocent_Contig_10414	chrVIII		1e-105	13096786	13097106
dDocent_Contig_10429	chrI		3e-30	20863996	20864259
dDocent_Contig_10430	chrVII		2e-34	26913645	26913950
dDocent_Contig_10572	chrIII		1e-29	10662422	10662578
dDocent_Contig_10572	chrIII		1e-29	10662162	10662256
dDocent_Contig_10610	chrI		7e-58	14185640	14185916
dDocent_Contig_10610	chrVII		3e-37	20961706	20961837
dDocent_Contig_10610	chrVII		3e-37	18569623	18569765
dDocent_Contig_10610	chrVII		3e-37	22322721	22322830
dDocent_Contig_10610	chrIV		2e-34	15851283	15851419
dDocent_Contig_10610	chrIV		2e-34	13372134	13372269
dDocent_Contig_10610	chrUn		6e-21	15372274	15372393
dDocent_Contig_10799	chrVIII		6e-21	11177587	11177901
dDocent_Contig_10808	chrI		8e-77	24087097	24087334
dDocent_Contig_10881	chrXVII		2e-13	4542711	4542766
dDocent_Contig_10950	chrXIV		1e-11	7024752	7024833
dDocent_Contig_11109	chrIV		2e-21	29768317	29768397
dDocent_Contig_11109	chrUn		1e-16	17190815	17190888
dDocent_Contig_11109	chrXVII		8e-14	6014384	6014471
dDocent_Contig_11122	chrIV		2e-65	25753845	25754161
dDocent_Contig_11136	chrUn		2e-19	9741431	9741522
dDocent_Contig_11158	chrXVI		4e-36	16062609	16062768
dDocent_Contig_11186	chrVI		4e-37	15523706	15523937
dDocent_Contig_11249	chrXII		3e-32	15016047	15016192
dDocent_Contig_11280	chrXVII		2e-89	8879485	8879779
dDocent_Contig_11280	chrXII		5e-41	853050	853196
dDocent_Contig_11280	chrXII		5e-41	15849727	15849915
dDocent_Contig_11280	chrXIX		6e-34	5668040	5668248
dDocent_Contig_11448	chrII		2e-21	11239887	11240156
dDocent_Contig_11522	chrXII		6e-65	223918	224100
dDocent_Contig_11636	chrII		5e-48	5250626	5250899
dDocent_Contig_12063	chrVII		3e-64	26913949	26914293
dDocent_Contig_12068	chrIV		2e-64	30070346	30070628
dDocent_Contig_12289	chrII		8e-39	10295559	10295784
dDocent_Contig_12291	chrX		2e-22	13450661	13450902
dDocent_Contig_12309	chrIV		6e-15	2849690	2849768
dDocent_Contig_12382	chrXIII		5e-22	14495133	14495229
dDocent_Contig_12514	chrXVII		1e-11	5477521	5477618
dDocent_Contig_12674	chrIII		9e-83	127244	127590
dDocent_Contig_12726	chrVII		2e-32	19025056	19025183
dDocent_Contig_12806	chrXVIII		1e-67	14429467	14429714
dDocent_Contig_12895	chrI		6e-103	10628936	10629241
dDocent_Contig_12895	chrI		6e-103	10624011	10624237
dDocent_Contig_12895	chrI		6e-103	10618617	10618843
dDocent_Contig_12895	chrI		6e-103	10640457	10640584
dDocent_Contig_12895	chrI		6e-103	10632927	10633068
dDocent_Contig_12922	chrI		1e-79	10198055	10198305
dDocent_Contig_12988	chrX		1e-49	4798851	4799036
dDocent_Contig_13057	chrXIV		8e-89	4354695	4354996
dDocent_Contig_13127	chrVI		2e-65	3707148	3707378
dDocent_Contig_13164	chrXVI		3e-38	3902764	3902892
dDocent_Contig_13211	chrXIX		7e-21	17818175	17818274
dDocent_Contig_13237	chrVII		1e-105	6026424	6026724
dDocent_Contig_13244	chrXI		8e-45	8546323	8546587
dDocent_Contig_13271	chrXIX		1e-56	16744561	16744764
dDocent_Contig_13271	chrIV		3e-31	29737409	29737562
dDocent_Contig_13302	chrV		8e-83	10325621	10325889
dDocent_Contig_13350	chrIII		3e-18	6288708	6288787
dDocent_Contig_13393	chrXI		7e-91	5020175	5020530
dDocent_Contig_13393	chrXI		7e-91	5059122	5059477
dDocent_Contig_13457	chrX		1e-86	5396947	5397264
dDocent_Contig_13466	chrXII		2e-46	8154806	8155107
dDocent_Contig_13478	chrXVI		4e-35	8976323	8976549
dDocent_Contig_13627	chrX		2e-33	13952520	13952803
dDocent_Contig_13705	chrXIII		4e-42	9281754	9281910
dDocent_Contig_13812	chrX		6e-34	2160022	2160294
dDocent_Contig_13865	chrII		5e-41	8326971	8327133
dDocent_Contig_13907	chrXII		2e-34	16368058	16368286
dDocent_Contig_14368	chrVIII		6e-34	7242383	7242531
dDocent_Contig_14429	chrXXI		8e-58	8340893	8341143
dDocent_Contig_14449	chrXIX		4e-23	20024668	20024857
dDocent_Contig_14506	chrIII		2e-34	1235119	1235291
dDocent_Contig_14563	chrXIX		3e-37	16287807	16288002
dDocent_Contig_14575	chrXVI		5e-48	5148568	5148852
dDocent_Contig_14591	chrXX		1e-11	16405250	16405316
dDocent_Contig_14595	chrXV		4e-23	1302714	1302892
dDocent_Contig_14672	chrXVI		2e-90	13947570	13947897
dDocent_Contig_14672	chrXXI		1e-23	10002066	10002220
dDocent_Contig_14675	chrUn		5e-73	16805156	16805394
dDocent_Contig_14676	chrXI		9e-51	14809578	14809801
dDocent_Contig_14848	chrXI		2e-32	14821676	14821832
dDocent_Contig_14866	chrXX		2e-76	3673253	3673443
dDocent_Contig_14922	chrX		7e-21	3142392	3142564
