START_LOCUS	END_LOCUS	NUM_LOCI	COMP_CHR	COMP_START	COMP_END	COMP_SIZE	MAP_LG	MAP_START	MAP_END	MAP_SIZE
dDocent_Contig_3782	dDocent_Contig_44561	2	12	17034136	17375663	341527	7	35.33	36.56	1.23
dDocent_Contig_93574	dDocent_Contig_14240	4	12	19259471	19517524	305873	7	39.75	41.65	1.90
dDocent_Contig_35440	dDocent_Contig_183092	6	12	20182815	22062486	1943989	7	42.03	50.27	8.24
dDocent_Contig_159288	dDocent_Contig_21388	3	11	803490	52222	751268	2	4.95	10.23	5.28
dDocent_Contig_29172	dDocent_Contig_17099	4	11	3768855	3264090	661243	2	10.23	13	2.77
dDocent_Contig_300492	dDocent_Contig_13127	5	11	4015180	4535690	843116	2	13	15.31	2.31
dDocent_Contig_157554	dDocent_Contig_352570	2	11	5497462	4852115	645347	2	15.28	16.99	1.71
dDocent_Contig_16131	dDocent_Contig_43242	3	11	5952094	5589322	554823	2	17.32	18.34	1.02
dDocent_Contig_9859	dDocent_Contig_23714	4	11	6553668	7516392	962724	2	18.65	20.51	1.86
dDocent_Contig_25996	dDocent_Contig_149361	11	11	7649899	10389007	2739108	2	20.82	26.83	6.01
dDocent_Contig_81798	dDocent_Contig_64197	2	11	11129283	11690402	561119	2	26.72	28.51	1.79
dDocent_Contig_82625	dDocent_Contig_8769	4	11	13313905	12823442	591579	2	30.37	32.63	2.26
dDocent_Contig_193602	dDocent_Contig_301464	2	11	14737764	15086073	348309	2	35.64	35.39	0.25
dDocent_Contig_36421	dDocent_Contig_355	4	11	18171344	17618487	552857	2	45.79	48.23	2.44
dDocent_Contig_59561	dDocent_Contig_21226	3	11	15515382	16013884	582493	2	49.06	52.59	3.53
dDocent_Contig_178388	dDocent_Contig_11186	4	11	19212039	20032118	867067	2	52.22	53.27	1.05
dDocent_Contig_243672	dDocent_Contig_169085	4	3	1914958	3027734	1112776	17	3.74	4.36	0.62
dDocent_Contig_115567	dDocent_Contig_379939	2	3	3857343	3980176	122833	17	4.03	4.03	0.00
dDocent_Contig_83020	dDocent_Contig_19203	3	3	3515814	3892480	376666	17	5.29	8.44	3.15
dDocent_Contig_6644	dDocent_Contig_7736	2	3	5677932	5939609	261677	17	19.74	21.77	2.03
dDocent_Contig_2497	dDocent_Contig_134913	2	3	6599660	6382881	216779	17	22.69	24.14	1.45
dDocent_Contig_267577	dDocent_Contig_60490	2	3	7235717	7279615	43898	17	26.51	26.84	0.33
dDocent_Contig_9101	dDocent_Contig_24719	7	3	8103888	8577796	683867	17	26.68	30.55	3.87
dDocent_Contig_5622	dDocent_Contig_284156	2	3	9565696	9188246	377450	17	32.08	38.5	6.42
dDocent_Contig_26251	dDocent_Contig_313224	3	3	11562668	11332033	231282	17	42.22	42.84	0.62
dDocent_Contig_182167	dDocent_Contig_16645	2	3	12169939	12482603	312664	17	46.54	46.94	0.40
dDocent_Contig_145411	dDocent_Contig_135616	2	14	55330	824100	768770	17	52.72	54.06	1.34
dDocent_Contig_30025	dDocent_Contig_5386	3	14	1501146	3201716	1732843	17	56.44	60.19	3.75
dDocent_Contig_91476	dDocent_Contig_30738	2	9	3742314	4741766	999452	22	3.53	8.46000000000001	4.93
dDocent_Contig_21593	dDocent_Contig_34420	2	9	5475663	5006598	469065	22	8.34	10.49	2.15
dDocent_Contig_16052	dDocent_Contig_12291	3	9	6357192	5916128	494321	22	11.13	13.51	2.38
dDocent_Contig_1531	dDocent_Contig_3663	19	9	6947720	14595381	7647661	22	19.37	44.95	25.58
dDocent_Contig_65255	dDocent_Contig_5234	5	9	14979582	15170830	307021	22	47.96	47.96	0.33
dDocent_Contig_21728	dDocent_Contig_29349	5	9	17407139	17728894	448549	22	49.24	53.08	3.84
dDocent_Contig_14922	dDocent_Contig_9496	3	9	19041008	19245221	204213	22	55.09	57.33	2.35
dDocent_Contig_13457	dDocent_Contig_27826	2	9	15046225	15215660	169435	22	59.13	59.13	0.00
dDocent_Contig_53181	dDocent_Contig_56126	2	9	21290086	21915120	625034	22	59.13	59.13	0.00
dDocent_Contig_307589	dDocent_Contig_33993	4	1A	2920760	5886278	2965518	1	0	1.54	1.54
dDocent_Contig_6590	dDocent_Contig_7027	5	1A	7197217	7885933	688716	1	1.54	8.98	7.44
dDocent_Contig_143482	dDocent_Contig_164687	6	1A	7912183	9870397	1958214	1	13.88	13.88	0.00
dDocent_Contig_62	dDocent_Contig_23083	2	1A	10855900	10626520	229380	1	14.56	14.56	0.00
dDocent_Contig_52162	dDocent_Contig_2268	2	1A	11978033	11559330	418703	1	15.8	18.4	2.60
dDocent_Contig_38328	dDocent_Contig_35436	6	1A	13498714	16627391	3128677	1	19.82	24.44	4.62
dDocent_Contig_86268	dDocent_Contig_7987	5	1A	17884646	19302727	1418081	1	30.97	30.97	0.00
dDocent_Contig_117373	dDocent_Contig_311739	9	1A	20328475	20453981	628442	1	30.97	35.16	4.19
dDocent_Contig_24578	dDocent_Contig_10881	3	1A	21152993	21683625	530632	1	39.79	39.79	0.00
dDocent_Contig_13842	dDocent_Contig_52743	7	1A	23844589	25284602	1513000	1	46.83	47.61	0.78
dDocent_Contig_165900	dDocent_Contig_161242	3	1A	25303421	25965883	662462	1	54.28	54.43	0.30
dDocent_Contig_21978	dDocent_Contig_11122	3	x	3480124	4322595	842471	18	5.67	10.72	5.05
dDocent_Contig_187802	dDocent_Contig_102544	2	x	784481	3233289	2448808	18	10.72	13.06	2.34
dDocent_Contig_2978	dDocent_Contig_5372	2	x	5307637	5177920	129717	18	15.87	18.01	2.14
dDocent_Contig_165474	dDocent_Contig_212866	5	x	6339767	7241505	955801	18	23.11	28.94	5.83
dDocent_Contig_26877	dDocent_Contig_115070	3	x	8225708	8824482	598774	18	28.94	29.92	1.03
dDocent_Contig_245394	dDocent_Contig_32458	5	x	8958488	10513760	1688927	18	33.44	35.19	1.75
dDocent_Contig_301088	dDocent_Contig_132994	3	x	11821123	12291160	470037	18	35.81	40.15	4.34
dDocent_Contig_4245	dDocent_Contig_90958	4	x	12840865	13043111	202246	18	52.28	54.58	2.30
dDocent_Contig_26071	dDocent_Contig_58685	2	x	15546229	15642283	96054	18	69.89	70.22	0.33
dDocent_Contig_12068	dDocent_Contig_385543	2	x	11728876	11930174	201298	18	71.39	71.39	0.00
dDocent_Contig_149738	dDocent_Contig_33478	2	15	1137068	842083	294985	13	1.4	3.56	2.16
dDocent_Contig_59839	dDocent_Contig_108413	5	15	3215882	4099933	884051	13	3.56	8.69	5.13
dDocent_Contig_32115	dDocent_Contig_8145	2	15	5312527	6917069	1604542	13	9.23	8.92	0.31
dDocent_Contig_14575	dDocent_Contig_3969	2	15	4597137	4595699	1438	13	11.17	16.56	5.39
dDocent_Contig_79522	dDocent_Contig_7106	5	15	7538904	10197028	2658124	13	19.47	25.88	6.41
dDocent_Contig_239372	dDocent_Contig_36832	2	15	11181026	11020058	160968	13	25.88	28.21	2.33
dDocent_Contig_165136	dDocent_Contig_275339	5	15	11577758	13820801	2243043	13	28.89	30.92	2.03
dDocent_Contig_147070	dDocent_Contig_27373	11	15	13575406	17157944	3582538	13	31.6	40.58	9.23
dDocent_Contig_43510	dDocent_Contig_37671	2	15	18438732	18285244	153488	13	44.62	45.8	1.18
dDocent_Contig_4692	dDocent_Contig_9384	2	15	20321499	20598797	277298	13	50.47	50.09	0.38
dDocent_Contig_73664	dDocent_Contig_20310	3	15	19965743	19152537	813206	13	53.18	54.42	1.24
dDocent_Contig_201958	dDocent_Contig_69050	4	15	22953934	24105893	1215722	13	60.32	62.33	2.02
dDocent_Contig_83882	dDocent_Contig_57682	2	16	18594256	18952805	358549	16	7.96	7.96	0.00
dDocent_Contig_118495	dDocent_Contig_238701	2	16	20346668	20350554	3886	16	9.63	9.63	0.00
dDocent_Contig_14866	dDocent_Contig_3380	2	16	19247313	18795105	452208	16	11.18	11.49	0.31
dDocent_Contig_155556	dDocent_Contig_1512	4	16	15398921	18231086	2832165	16	11.33	13.27	1.94
dDocent_Contig_52532	dDocent_Contig_42225	2	16	15052045	14271478	780567	16	22.49	23.23	0.74
dDocent_Contig_93946	dDocent_Contig_202930	3	16	12424909	13453466	1028557	16	24	24.31	0.31
dDocent_Contig_53396	dDocent_Contig_71529	5	16	11201073	11999206	798133	16	27.87	28.63	0.76
dDocent_Contig_371139	dDocent_Contig_134968	3	16	8516612	9146564	629952	16	31.28	31.06	0.22
dDocent_Contig_25548	dDocent_Contig_189298	2	16	9511035	10012406	501371	16	31.06	31.06	0.00
dDocent_Contig_58288	dDocent_Contig_331327	5	16	7658672	8922162	1263490	16	33.8	33.43	0.37
dDocent_Contig_282858	dDocent_Contig_16160	3	16	7406749	7298372	630298	16	35.8	36.98	1.18
dDocent_Contig_183123	dDocent_Contig_115366	3	16	4334976	4043705	560909	16	43.43	47.84	4.41
dDocent_Contig_27794	dDocent_Contig_265358	2	16	817747	843326	25579	16	50.65	50.65	0.00
dDocent_Contig_9265	dDocent_Contig_149785	3	16	633253	1942198	1308945	16	58.84	58.84	0.00
dDocent_Contig_40650	dDocent_Contig_1580	5	16	2481924	3280016	852565	16	58.84	68.23	9.39
dDocent_Contig_19189	dDocent_Contig_40645	2	22-25	2728226	3298927	570701	23	4.63	7.11	2.48
dDocent_Contig_18347	dDocent_Contig_11249	3	22-25	3496638	3045068	682916	23	9.92	10.6	0.71
dDocent_Contig_52023	dDocent_Contig_37115	3	22-25	3771603	4219688	448085	23	10.6	12.93	2.33
dDocent_Contig_13907	dDocent_Contig_33242	6	22-25	5426281	6395849	1072607	23	12.09	21.93	9.84
dDocent_Contig_355276	dDocent_Contig_14602	10	22-25	7650237	10249203	2598966	23	24.52	28.88	4.36
dDocent_Contig_188751	dDocent_Contig_44545	2	22-25	10878496	11003162	124666	23	30.2	30.2	0.00
dDocent_Contig_36275	dDocent_Contig_35934	4	22-25	10925093	11810155	885062	23	31.35	31.6	0.25
dDocent_Contig_33925	dDocent_Contig_85985	6	22-25	12588969	12402958	489383	23	31.6	34.45	2.85
dDocent_Contig_26725	dDocent_Contig_1776	4	22-25	14565678	15875552	1309874	23	34.72	35.77	1.05
dDocent_Contig_13466	dDocent_Contig_150600	3	22-25	16308076	15993457	314619	23	40.88	41.29	0.41
dDocent_Contig_37096	dDocent_Contig_17862	3	22-25	17977218	18737713	760495	23	44.58	44.58	0.00
dDocent_Contig_36090	dDocent_Contig_43221	2	22-25	20671660	22346254	1674594	23	44.58	44.58	0.00
dDocent_Contig_100755	dDocent_Contig_35972	2	22-25	19741973	20113388	371415	23	46.98	48.63	1.65
dDocent_Contig_8131	dDocent_Contig_90815	3	22-25	22826402	22951393	131649	23	56.12	56.8	0.68
dDocent_Contig_123378	dDocent_Contig_166423	2	22-25	24875609	24213385	662224	23	59.58	64.09	4.51
dDocent_Contig_2987	dDocent_Contig_49717	2	20	27719364	26157643	1561721	6	3.8	4.22	0.42
dDocent_Contig_41980	dDocent_Contig_397105	3	20	23892249	24940923	1132069	6	6.58	6.58	0.46
dDocent_Contig_35519	dDocent_Contig_15805	2	20	22331388	22738732	407344	6	12.12	13.6	1.48
dDocent_Contig_12382	dDocent_Contig_224101	5	20	675010	2135259	1460249	6	16.81	19.08	2.27
dDocent_Contig_41885	dDocent_Contig_234065	5	20	2189457	3261546	1072089	6	20.3	21.51	1.21
dDocent_Contig_93991	dDocent_Contig_99931	10	20	7754644	7730890	933258	6	21.91	25.12	3.21
dDocent_Contig_58798	dDocent_Contig_193069	3	20	6518147	6145527	372620	6	27.29	28.3	1.01
dDocent_Contig_13705	dDocent_Contig_386286	3	20	4239491	6096322	1875527	6	32.38	33.31	0.93
dDocent_Contig_318878	dDocent_Contig_1052	2	20	8305512	10235559	1930047	6	33.38	34.85	1.47
dDocent_Contig_26491	dDocent_Contig_66774	3	20	11629198	11120852	620991	6	36.47	39.2	2.73
dDocent_Contig_23746	dDocent_Contig_19146	4	20	12395665	11762087	898086	6	38.89	41.44	2.55
dDocent_Contig_312955	dDocent_Contig_142757	12	20	13171805	17961644	4789839	6	44.9	58.43	13.53
dDocent_Contig_66767	dDocent_Contig_16570	2	20	19227862	20065650	837788	6	66.27	66.27	0.00
dDocent_Contig_205084	dDocent_Contig_92423	4	13	23701563	23723487	125709	3	3.76	4.42	1.28
dDocent_Contig_63898	dDocent_Contig_2388	2	13	21693688	22218782	525094	3	5.66	5.19	0.47
dDocent_Contig_139360	dDocent_Contig_352590	8	13	24224758	25321518	1096760	3	5.35	6.28	0.93
dDocent_Contig_146359	dDocent_Contig_70673	2	13	22114856	22137369	22513	3	8.45	8.45	0.00
dDocent_Contig_25692	dDocent_Contig_20895	3	13	18591341	19264202	672861	3	8.91	8.91	0.00
dDocent_Contig_98083	dDocent_Contig_3011	3	13	22372664	22706432	333768	3	8.76	9.07	0.33
dDocent_Contig_283544	dDocent_Contig_25574	2	13	19511647	20766663	1255016	3	16.51	16.67	0.16
dDocent_Contig_12895	dDocent_Contig_12922	2	13	19276868	18728537	548331	3	16.82	17.75	0.93
dDocent_Contig_55414	dDocent_Contig_329394	2	13	15537485	17799433	2261948	3	24.6	25.37	0.77
dDocent_Contig_85008	dDocent_Contig_124556	3	13	12151748	11950423	578950	3	26.88	27.55	0.67
dDocent_Contig_21218	dDocent_Contig_372715	4	13	12742915	13077284	334369	3	27.55	27.7	0.46
dDocent_Contig_47183	dDocent_Contig_374605	2	13	11302852	11500032	197180	3	30.5	30.67	0.17
dDocent_Contig_4858	dDocent_Contig_40222	4	13	11041454	8696910	2344544	3	31.1	35.43	4.33
dDocent_Contig_112373	dDocent_Contig_23556	4	13	8422194	6205428	2216766	3	39.8	48.6	8.80
dDocent_Contig_3588	dDocent_Contig_384346	7	14	4139274	7654517	3515243	9	9.83	15.93	6.10
dDocent_Contig_20683	dDocent_Contig_101801	3	14	8737440	9979624	1242184	9	16.85	18.42	1.57
dDocent_Contig_27419	dDocent_Contig_212609	2	14	10556177	10635830	79653	9	24.92	26.19	1.27
dDocent_Contig_223192	dDocent_Contig_95424	6	14	11323399	13409302	2182142	9	26.94	31.33	4.39
dDocent_Contig_333677	dDocent_Contig_263392	4	14	14864053	15509885	1043285	9	33.15	35.71	2.56
dDocent_Contig_42416	dDocent_Contig_10383	4	14	18782255	19430885	786224	9	41.08	40.85	0.33
dDocent_Contig_58669	dDocent_Contig_61318	4	14	19701472	20948181	1246709	9	42.05	45.18	3.13
dDocent_Contig_6477	dDocent_Contig_106000	2	14	24390084	24356085	33999	9	54.19	56.27	2.08
dDocent_Contig_123765	dDocent_Contig_40313	2	14	23844568	23844877	309	9	64.01	64.01	0.00
dDocent_Contig_24774	dDocent_Contig_10430	3	14	25279224	25710356	431441	9	63.37	63.7	0.33
dDocent_Contig_114253	dDocent_Contig_78321	2	14	24802501	24668176	134325	9	64.32	78.52	14.20
dDocent_Contig_5465	dDocent_Contig_4389	4	4	21604577	21181422	609660	12	8.41	10.25	1.84
dDocent_Contig_49203	dDocent_Contig_29713	3	4	22001541	22848935	847394	12	9.75	10.41	0.66
dDocent_Contig_10181	dDocent_Contig_30077	4	4	20421852	20339657	465282	12	11.42	12.72	1.30
dDocent_Contig_91516	dDocent_Contig_55010	5	4	19098302	19283977	592828	12	14.82	16.08	1.26
dDocent_Contig_95748	dDocent_Contig_74233	2	4	17554537	18561326	1006789	12	18.54	19.27	0.73
dDocent_Contig_122239	dDocent_Contig_7808	2	4	17110231	17733248	623017	12	22.02	22.18	0.16
dDocent_Contig_15924	dDocent_Contig_34141	2	4	16576210	16806122	229912	12	22.64	22.33	0.31
dDocent_Contig_10414	dDocent_Contig_221942	3	4	13943851	15256702	1312851	12	26.15	26.72	0.57
dDocent_Contig_74001	dDocent_Contig_39799	4	4	12479933	12934903	454970	12	32.17	31.55	0.62
dDocent_Contig_112900	dDocent_Contig_23306	6	4	11282117	10944593	1169822	12	32.89	37.97	5.16
dDocent_Contig_9044	dDocent_Contig_388381	5	4	9215844	7443799	1971871	12	39.27	44.52	5.63
dDocent_Contig_134526	dDocent_Contig_77372	2	4	226289	486718	260429	12	45.05	45.05	0.00
dDocent_Contig_78100	dDocent_Contig_14368	4	4	6700302	5828704	995095	12	46.39	53.27	6.88
dDocent_Contig_16100	dDocent_Contig_7350	3	4	5767457	5754725	232306	12	54.27	55.58	1.56
dDocent_Contig_126711	dDocent_Contig_330040	4	4	1491520	1413585	1042644	12	66.91	67.24	0.50
dDocent_Contig_118765	dDocent_Contig_188003	3	4	1989288	619442	1369846	12	68.24	69.54	1.30
dDocent_Contig_319453	dDocent_Contig_8855	2	1B	15463277	15628742	165465	15	2.67	2.67	0.00
dDocent_Contig_25887	dDocent_Contig_6029	2	1B	13025857	13041019	15162	15	9.57	16.68	7.11
dDocent_Contig_84748	dDocent_Contig_50732	2	1B	13493560	13353441	140119	15	16.55	18.54	1.99
dDocent_Contig_26381	dDocent_Contig_63665	4	1B	6735507	6683530	197266	15	21.94	22.95	1.01
dDocent_Contig_79551	dDocent_Contig_382805	4	1B	7717547	9092875	1375328	15	24.12	29.7	5.58
dDocent_Contig_30071	dDocent_Contig_6141	5	1B	9821984	10263598	731539	15	30.83	37.23	6.40
dDocent_Contig_61954	dDocent_Contig_3098	2	1B	6159575	6154915	4660	15	39.39	39.39	0.00
dDocent_Contig_32931	dDocent_Contig_13302	2	1B	4677183	5694772	1017589	15	42.48	47.65	5.17
dDocent_Contig_136639	dDocent_Contig_304969	2	1B	314383	884142	569759	15	58.76	58.76	0.00
dDocent_Contig_247362	dDocent_Contig_53537	4	19	5084026	6473685	1389659	14	0.159999999999997	4.33	4.17
dDocent_Contig_30074	dDocent_Contig_17818	3	19	7370875	7069304	325259	14	6.81	8.69	1.88
dDocent_Contig_97542	dDocent_Contig_56244	3	19	7962306	7811772	164624	14	8.69	9.9	1.21
dDocent_Contig_29317	dDocent_Contig_104597	9	19	8813717	11926103	3112386	14	13.92	20.14	6.22
dDocent_Contig_9983	dDocent_Contig_9310	2	19	13161218	12321924	839294	14	22.6	22.79	0.19
dDocent_Contig_146769	dDocent_Contig_10950	2	19	14388852	15077554	688702	14	24.6	26.87	2.27
dDocent_Contig_8979	dDocent_Contig_21841	2	19	18226395	15736922	2489473	14	35.67	36.62	0.95
dDocent_Contig_35592	dDocent_Contig_1470	4	19	18382001	18958965	576964	14	36.62	37.29	0.67
dDocent_Contig_406	dDocent_Contig_61920	2	19	21991226	22473828	482602	14	37.12	37.12	0.00
dDocent_Contig_14186	dDocent_Contig_167913	2	19	21060066	20214282	845784	14	39.99	42.72	2.73
dDocent_Contig_261651	dDocent_Contig_11636	5	5	605718	3221492	2615774	20	10.92	18.37	7.45
dDocent_Contig_12108	dDocent_Contig_214875	6	5	3943565	5748410	1804845	20	20.72	21.96	1.24
dDocent_Contig_56330	dDocent_Contig_25863	7	5	5608236	8541237	2933001	20	22.12	25.37	3.25
dDocent_Contig_190752	dDocent_Contig_44421	2	5	8875973	8578518	297455	20	25.96	26.33	0.37
dDocent_Contig_81453	dDocent_Contig_4468	3	5	9920704	10166880	246176	20	28.17	28.17	0.00
dDocent_Contig_376782	dDocent_Contig_20987	3	5	11254798	10509314	1003109	20	28.17	28.32	0.31
dDocent_Contig_29532	dDocent_Contig_17991	6	5	11692101	12591380	1058683	20	30.02	30.33	0.31
dDocent_Contig_269535	dDocent_Contig_288916	13	5	12809425	16782612	3973187	20	31.26	37.13	5.87
dDocent_Contig_121559	dDocent_Contig_13865	4	5	17713275	17709977	634146	20	37.13	39.29	2.16
dDocent_Contig_153650	dDocent_Contig_166590	2	5	20157592	19971278	186314	20	40.92	43.62	2.70
dDocent_Contig_17977	dDocent_Contig_64259	2	5	21989130	22010542	21412	20	43.11	47.95	4.84
dDocent_Contig_278262	dDocent_Contig_37716	3	5	23035738	23043196	71258	20	47.87	52.15	4.28
dDocent_Contig_7179	dDocent_Contig_15034	2	5	24831634	24894438	62804	20	51.65	51.65	0.00
dDocent_Contig_21467	dDocent_Contig_5563	2	5	25546497	28139015	2592518	20	55.6	56.37	0.77
dDocent_Contig_95624	dDocent_Contig_42	2	5	22000615	22445539	444924	20	56.37	65.98	9.61
dDocent_Contig_99714	dDocent_Contig_178579	2	5	23205811	23904694	698883	20	65.98	65.67	0.31
dDocent_Contig_79351	dDocent_Contig_61319	2	18-21	400271	1188443	788172	8	15.92	15.92	0.00
dDocent_Contig_332250	dDocent_Contig_143868	8	18-21	1472301	3430785	1958484	8	17.62	22.58	5.11
dDocent_Contig_339791	dDocent_Contig_68700	2	18-21	4144837	4968222	823385	8	22.73	22.73	0.00
dDocent_Contig_132912	dDocent_Contig_197543	3	18-21	3844387	3955424	111037	8	25.6	26.72	1.12
dDocent_Contig_6004	dDocent_Contig_84428	5	18-21	5214693	5967290	792191	8	27.54	31.31	3.77
dDocent_Contig_38574	dDocent_Contig_20037	9	18-21	6929085	7547785	946706	8	31.88	33.78	1.90
dDocent_Contig_333548	dDocent_Contig_4428	3	18-21	8099088	8247688	168838	8	33.78	33.78	0.00
dDocent_Contig_7007	dDocent_Contig_8327	3	18-21	7596992	7945212	359212	8	36.52	36.52	0.00
dDocent_Contig_57603	dDocent_Contig_85444	3	18-21	8048977	8415882	366905	8	37.75	38.68	0.93
dDocent_Contig_356616	dDocent_Contig_249952	2	18-21	10830928	10133264	697664	8	43.33	44.25	0.92
dDocent_Contig_214291	dDocent_Contig_95836	6	18-21	11071183	12309968	1330198	8	45.42	49.2	3.78
dDocent_Contig_51600	dDocent_Contig_202990	2	18-21	14998507	15051818	53311	8	61.35	61.86	0.51
dDocent_Contig_245481	dDocent_Contig_5786	3	18-21	15512613	15835483	357489	8	64.23	65.16	0.93
dDocent_Contig_16583	dDocent_Contig_307315	4	18-21	16377547	15910220	467327	8	66.13	72.57	6.44
dDocent_Contig_41324	dDocent_Contig_379124	9	7	6254495	8139113	1884618	4	5.83	12.39	6.56
dDocent_Contig_21444	dDocent_Contig_7650	2	7	5137169	5107563	29606	4	18.58	20.72	2.14
dDocent_Contig_359111	dDocent_Contig_47042	9	7	10258647	14420587	4161940	4	21.45	28.63	7.18
dDocent_Contig_17369	dDocent_Contig_23502	5	7	15564646	16839235	1459118	4	30.16	36.55	6.39
dDocent_Contig_15823	dDocent_Contig_6154	10	7	17527462	22570086	5042624	4	37.32	50.65	13.33
dDocent_Contig_98560	dDocent_Contig_27435	4	7	23975230	23626893	348337	4	51.63	55.27	3.64
dDocent_Contig_221197	dDocent_Contig_24841	2	7	22600434	23617404	1016970	4	66.53	66.53	0.00
dDocent_Contig_15402	dDocent_Contig_1065	2	7	27597181	27871979	274798	4	66.22	66.84	0.62
dDocent_Contig_109084	dDocent_Contig_213988	2	7	1514777	1562716	47939	4	73.22	73.56	0.34
dDocent_Contig_20111	dDocent_Contig_14449	7	6	23715755	26469341	2854168	24	0	0	0.00
dDocent_Contig_225171	dDocent_Contig_15622	5	6	4333144	4720632	387488	24	6.11	6.16	0.67
dDocent_Contig_54103	dDocent_Contig_260352	2	6	3994512	4024562	30050	24	7.71	7.78	0.07
dDocent_Contig_1397	dDocent_Contig_27564	4	6	3601170	2319885	1435266	24	8.78	10.81	2.03
dDocent_Contig_58061	dDocent_Contig_9630	4	6	6102455	6338663	665565	24	11.21	12.65	1.44
dDocent_Contig_3207	dDocent_Contig_17401	5	6	8487270	7060661	1426609	24	12.91	16.01	3.10
dDocent_Contig_14563	dDocent_Contig_2205	9	6	9026002	11782493	2756491	24	16.17	22.34	6.48
dDocent_Contig_8138	dDocent_Contig_6127	15	6	11891664	15348111	3456447	24	23	29.76	6.76
dDocent_Contig_146176	dDocent_Contig_133863	3	6	16087107	16217953	673175	24	33.25	35.25	2.00
dDocent_Contig_22395	dDocent_Contig_8641	2	6	18232269	18788941	556672	24	37.15	37.28	0.13
dDocent_Contig_6814	dDocent_Contig_324047	2	6	17273498	17587017	313519	24	40.63	45.76	5.13
dDocent_Contig_131719	dDocent_Contig_147850	6	6	20061960	20096510	1739824	24	49.15	55.79	6.79
dDocent_Contig_88256	dDocent_Contig_2154	4	10	2017840	3412974	1395134	10	6.46	12.64	6.18
dDocent_Contig_264891	dDocent_Contig_64895	3	10	3693439	4332102	681509	10	15.1	17.16	2.06
dDocent_Contig_23830	dDocent_Contig_79517	8	10	5474308	6983115	1508807	10	19.57	23.58	4.01
dDocent_Contig_274264	dDocent_Contig_3559	3	10	8755721	9470654	857689	10	28.53	30.06	1.53
